season,week,sample_id,eliminated_rank,eliminated_percentage,n_contestants
17,7,798,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,799,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,800,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,801,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,802,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,803,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,804,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,805,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,806,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,807,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,808,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,809,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,810,Leah Remini_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,811,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,812,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,813,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,814,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,815,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,816,Leah Remini_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,817,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,818,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,819,Leah Remini_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,820,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,821,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,822,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,823,Leah Remini_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,824,Leah Remini_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,825,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,826,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,827,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,828,Leah Remini_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,829,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,830,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,831,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,832,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,833,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,834,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,835,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,836,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,837,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,838,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,839,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,840,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,841,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,842,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,843,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,844,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,845,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,846,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,847,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,848,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,849,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,850,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,851,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,852,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,853,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,854,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,855,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,856,Leah Remini_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,857,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,858,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,859,Leah Remini_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,860,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,861,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,862,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,863,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,864,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,865,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,866,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,867,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,868,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,869,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,870,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,871,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,872,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,873,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,874,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,875,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,876,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,877,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,878,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,879,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,880,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,881,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,882,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,883,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,884,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,885,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,886,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,887,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,888,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,889,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,890,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,891,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,892,Leah Remini_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,893,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,894,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,895,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,896,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,897,Leah Remini_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,898,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,899,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,900,Leah Remini_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,901,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,902,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,903,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,904,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,905,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,906,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,907,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,908,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,909,Leah Remini_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,910,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,911,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,912,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,913,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,914,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,915,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,916,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,917,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,918,Leah Remini_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,919,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,920,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,921,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,922,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,923,Leah Remini_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,924,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,925,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,926,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,927,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,928,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,929,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,930,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,931,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,932,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,933,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,934,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,935,Leah Remini_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,936,Leah Remini_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,937,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,938,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,939,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,940,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,941,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,942,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,943,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,944,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,945,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,946,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,947,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,948,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,949,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,950,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,951,Leah Remini_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,952,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,953,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,954,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,955,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,956,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,957,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,958,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,959,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,960,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,961,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,962,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,963,Leah Remini_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,964,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,965,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,966,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,967,Leah Remini_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,968,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,969,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,970,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,971,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,972,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,973,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,974,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,975,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,976,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,977,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,978,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,979,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,980,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,981,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,982,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,983,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,984,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,985,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,986,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,987,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,988,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,989,"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi_S17",8
17,7,990,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,991,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,992,Leah Remini_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,993,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,994,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,995,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,996,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,997,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,998,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,999,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,7,1000,Bill Engvall_S17,"Nicole ""Snooki"" Polizzi_S17",8
17,8,1,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,2,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,3,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,4,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,5,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,6,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,7,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,8,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,9,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,10,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,11,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,12,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,13,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,14,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,15,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,16,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,17,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,18,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,19,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,20,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,21,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,22,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,23,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,24,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,25,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,26,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,27,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,28,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,29,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,30,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,31,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,32,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,33,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,34,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,35,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,36,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,37,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,38,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,39,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,40,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,41,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,42,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,43,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,44,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,45,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,46,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,47,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,48,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,49,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,50,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,51,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,52,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,53,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,54,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,55,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,56,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,57,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,58,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,59,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,60,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,61,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,62,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,63,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,64,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,65,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,66,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,67,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,68,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,69,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,70,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,71,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,72,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,73,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,74,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,75,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,76,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,77,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,78,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,79,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,80,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,81,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,82,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,83,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,84,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,85,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,86,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,87,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,88,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,89,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,90,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,91,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,92,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,93,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,94,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,95,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,96,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,97,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,98,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,99,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,100,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,101,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,102,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,103,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,104,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,105,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,106,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,107,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,108,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,109,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,110,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,111,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,112,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,113,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,114,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,115,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,116,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,117,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,118,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,119,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,120,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,121,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,122,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,123,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,124,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,125,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,126,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,127,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,128,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,129,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,130,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,131,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,132,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,133,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,134,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,135,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,136,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,137,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,138,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,139,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,140,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,141,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,142,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,143,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,144,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,145,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,146,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,147,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,148,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,149,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,150,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,151,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,152,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,153,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,154,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,155,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,156,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,157,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,158,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,159,Bill Engvall_S17,Brant Daugherty_S17,7
17,8,160,Brant Daugherty_S17,Brant Daugherty_S17,7
17,8,161,Bill Engvall_S17,Brant Daugherty_S17,7
