contestant_id,celebrity_name,season,week,total_score,avg_score,judge_count,min_score,max_score,week_rank,prev_week_score,cumulative_avg,score_change,deviation_from_avg
Joey Lawrence_S3,Joey Lawrence,3,3,22.0,7.333333333333333,3,6.0,8.0,7,29.0,24.0,-7.0,-2.0
Joey Lawrence_S3,Joey Lawrence,3,4,27.0,9.0,3,9.0,9.0,3,22.0,24.75,5.0,2.25
Joey Lawrence_S3,Joey Lawrence,3,5,25.0,8.333333333333334,3,8.0,9.0,5,27.0,24.8,-2.0,0.1999999999999993
Joey Lawrence_S3,Joey Lawrence,3,6,24.0,8.0,3,8.0,8.0,3,25.0,24.666666666666668,-1.0,-0.6666666666666679
Joey Lawrence_S3,Joey Lawrence,3,7,28.5,9.5,3,9.0,10.0,2,24.0,25.214285714285715,4.5,3.2857142857142847
Joey Lawrence_S3,Joey Lawrence,3,8,27.0,9.0,3,8.5,9.5,3,28.5,25.4375,-1.5,1.5625
Joey Lawrence_S3,Joey Lawrence,3,9,29.5,9.833333333333334,3,9.5,10.0,1,27.0,25.88888888888889,2.5,3.6111111111111107
Joey McIntyre_S1,Joey McIntyre,1,1,20.0,6.666666666666667,3,6.0,7.0,3,,20.0,,0.0
Joey McIntyre_S1,Joey McIntyre,1,2,21.0,7.0,3,6.0,8.0,3,20.0,20.5,1.0,0.5
Joey McIntyre_S1,Joey McIntyre,1,3,22.0,7.333333333333333,3,7.0,8.0,3,21.0,21.0,1.0,1.0
Joey McIntyre_S1,Joey McIntyre,1,4,20.0,6.666666666666667,3,6.0,7.0,4,22.0,20.75,-2.0,-0.75
Joey McIntyre_S1,Joey McIntyre,1,5,22.5,7.5,3,7.0,8.5,3,20.0,21.1,2.5,1.3999999999999986
John O'Hurley_S1,John O'Hurley,1,1,20.0,6.666666666666667,3,6.0,7.0,2,,20.0,,0.0
John O'Hurley_S1,John O'Hurley,1,2,26.0,8.666666666666666,3,8.0,9.0,1,20.0,23.0,6.0,3.0
John O'Hurley_S1,John O'Hurley,1,3,24.0,8.0,3,7.0,9.0,2,26.0,23.333333333333332,-2.0,0.6666666666666679
John O'Hurley_S1,John O'Hurley,1,4,21.0,7.0,3,6.0,8.0,3,24.0,22.75,-3.0,-1.75
John O'Hurley_S1,John O'Hurley,1,5,27.0,9.0,3,9.0,9.0,1,21.0,23.6,6.0,3.3999999999999986
John O'Hurley_S1,John O'Hurley,1,6,27.0,9.0,3,9.0,9.0,2,27.0,24.166666666666668,0.0,2.833333333333332
John Ratzenberger_S4,John Ratzenberger,4,1,17.0,5.666666666666667,3,5.0,6.0,8,,17.0,,0.0
John Ratzenberger_S4,John Ratzenberger,4,2,21.0,7.0,3,7.0,7.0,7,17.0,19.0,4.0,2.0
John Ratzenberger_S4,John Ratzenberger,4,3,20.0,6.666666666666667,3,6.0,7.0,9,21.0,19.333333333333332,-1.0,0.6666666666666679
John Ratzenberger_S4,John Ratzenberger,4,4,16.0,5.333333333333333,3,5.0,6.0,8,20.0,18.5,-4.0,-2.5
John Ratzenberger_S4,John Ratzenberger,4,5,18.0,6.0,3,6.0,6.0,6,16.0,18.4,2.0,-0.3999999999999986
John Ratzenberger_S4,John Ratzenberger,4,6,19.0,6.333333333333333,3,6.0,7.0,7,18.0,18.5,1.0,0.5
John Ratzenberger_S4,John Ratzenberger,4,7,22.5,7.5,3,7.5,7.5,5,19.0,19.071428571428573,3.5,3.428571428571427
John Schneider_S27,John Schneider,27,1,18.0,6.0,3,5.0,7.0,11,,18.0,,0.0
John Schneider_S27,John Schneider,27,2,21.5,7.166666666666667,3,6.5,7.5,8,18.0,19.75,3.5,1.75
John Schneider_S27,John Schneider,27,3,21.0,7.0,3,7.0,7.0,10,21.5,20.166666666666668,-0.5,0.8333333333333321
John Schneider_S27,John Schneider,27,4,21.0,7.0,3,7.0,7.0,8,21.0,20.375,0.0,0.625
John Schneider_S27,John Schneider,27,5,24.0,8.0,3,8.0,8.0,6,21.0,21.1,3.0,2.8999999999999986
John Schneider_S27,John Schneider,27,6,19.0,6.333333333333333,3,6.0,7.0,9,24.0,20.75,-5.0,-1.75
John Schneider_S27,John Schneider,27,7,27.0,9.0,3,9.0,9.0,5,19.0,21.642857142857142,8.0,5.357142857142858
Johnny Damon_S26,Johnny Damon,26,1,18.0,6.0,3,6.0,6.0,9,,18.0,,0.0
Johnny Weir_S29,Johnny Weir,29,1,18.0,6.0,3,6.0,6.0,8,,18.0,,0.0
Johnny Weir_S29,Johnny Weir,29,2,18.0,6.0,3,6.0,6.0,7,18.0,18.0,0.0,0.0
Johnny Weir_S29,Johnny Weir,29,3,24.0,8.0,3,8.0,8.0,2,18.0,20.0,6.0,4.0
Johnny Weir_S29,Johnny Weir,29,4,24.0,8.0,3,8.0,8.0,4,24.0,21.0,0.0,3.0
Johnny Weir_S29,Johnny Weir,29,5,29.0,9.666666666666666,3,9.0,10.0,1,24.0,22.6,5.0,6.399999999999999
Johnny Weir_S29,Johnny Weir,29,6,22.0,7.333333333333333,3,7.0,8.0,9,29.0,22.5,-7.0,-0.5
Johnny Weir_S29,Johnny Weir,29,7,27.0,9.0,3,9.0,9.0,2,22.0,23.142857142857142,5.0,3.8571428571428577
Johnny Weir_S29,Johnny Weir,29,8,30.0,10.0,3,10.0,10.0,2,27.0,24.0,3.0,6.0
Johnny Weir_S29,Johnny Weir,29,9,30.0,10.0,3,10.0,10.0,2,30.0,24.666666666666668,0.0,5.333333333333332
Johnny Weir_S29,Johnny Weir,29,10,28.5,9.5,3,9.5,9.5,4,30.0,25.05,-1.5,3.4499999999999993
Jonathan Bennett_S19,Jonathan Bennett,19,1,30.0,7.5,4,7.0,8.0,6,,30.0,,0.0
Jonathan Bennett_S19,Jonathan Bennett,19,2,30.0,7.5,4,7.0,8.0,7,30.0,30.0,0.0,0.0
Jonathan Bennett_S19,Jonathan Bennett,19,3,32.0,8.0,4,8.0,8.0,5,30.0,30.666666666666668,2.0,1.3333333333333321
Jonathan Bennett_S19,Jonathan Bennett,19,4,24.0,6.0,4,6.0,6.0,10,32.0,29.0,-8.0,-5.0
Jonathan Bennett_S19,Jonathan Bennett,19,5,24.0,6.0,4,6.0,6.0,7,24.0,28.0,0.0,-4.0
Jonathan Bennett_S19,Jonathan Bennett,19,6,32.0,8.0,4,8.0,8.0,5,24.0,28.666666666666668,8.0,3.333333333333332
Jordan Chiles_S34,Jordan Chiles,34,1,10.0,5.0,2,5.0,5.0,12,,10.0,,0.0
Jordan Chiles_S34,Jordan Chiles,34,2,22.0,7.333333333333333,3,7.0,8.0,3,10.0,16.0,12.0,6.0
Jordan Chiles_S34,Jordan Chiles,34,3,24.0,8.0,3,8.0,8.0,2,22.0,18.666666666666668,2.0,5.333333333333332
Jordan Chiles_S34,Jordan Chiles,34,4,24.0,8.0,3,8.0,8.0,2,24.0,20.0,0.0,4.0
Jordan Chiles_S34,Jordan Chiles,34,5,32.0,8.0,4,8.0,8.0,5,24.0,22.4,8.0,9.600000000000001
Jordan Chiles_S34,Jordan Chiles,34,6,39.0,9.75,4,9.0,10.0,1,32.0,25.166666666666668,7.0,13.833333333333332
Jordan Chiles_S34,Jordan Chiles,34,7,38.0,9.5,4,9.0,10.0,4,39.0,27.0,-1.0,11.0
Jordan Chiles_S34,Jordan Chiles,34,8,39.0,9.75,4,9.5,10.0,2,38.0,28.5,1.0,10.5
Jordan Chiles_S34,Jordan Chiles,34,9,39.0,9.75,4,9.5,10.5,5,39.0,29.666666666666668,0.0,9.333333333333332
Jordan Chiles_S34,Jordan Chiles,34,10,28.5,9.5,3,9.5,9.5,5,39.0,29.55,-10.5,-1.0500000000000007
Jordan Chiles_S34,Jordan Chiles,34,11,29.666600000000003,9.888866666666667,3,9.6666,10.0,2,28.5,29.5606,1.1666000000000025,0.10600000000000165
Jordan Fisher_S25,Jordan Fisher,25,1,22.0,7.333333333333333,3,7.0,8.0,1,,22.0,,0.0
Jordan Fisher_S25,Jordan Fisher,25,2,24.0,8.0,3,8.0,8.0,1,22.0,23.0,2.0,1.0
Jordan Fisher_S25,Jordan Fisher,25,3,25.0,8.333333333333334,3,7.0,9.0,2,24.0,23.666666666666668,1.0,1.3333333333333321
Jordan Fisher_S25,Jordan Fisher,25,4,29.0,9.666666666666666,3,9.0,10.0,1,25.0,25.0,4.0,4.0
Jordan Fisher_S25,Jordan Fisher,25,5,30.0,10.0,3,10.0,10.0,1,29.0,26.0,1.0,4.0
Jordan Fisher_S25,Jordan Fisher,25,6,39.0,9.75,4,9.0,10.0,2,30.0,28.166666666666668,9.0,10.833333333333332
Jordan Fisher_S25,Jordan Fisher,25,7,27.0,9.0,3,9.0,9.0,4,39.0,28.0,-12.0,-1.0
Jordan Fisher_S25,Jordan Fisher,25,8,30.0,10.0,3,10.0,10.0,1,27.0,28.25,3.0,1.75
Jordan Fisher_S25,Jordan Fisher,25,9,29.0,9.666666666666666,3,9.5,10.0,1,30.0,28.333333333333332,-1.0,0.6666666666666679
Jordan Fisher_S25,Jordan Fisher,25,10,40.0,10.0,4,10.0,10.0,2,29.0,29.5,11.0,10.5
Jordin Sparks_S31,Jordin Sparks,31,1,26.0,6.5,4,6.0,7.0,7,,26.0,,0.0
Jordin Sparks_S31,Jordin Sparks,31,2,27.0,6.75,4,6.0,7.0,10,26.0,26.5,1.0,0.5
Jordin Sparks_S31,Jordin Sparks,31,3,29.0,7.25,4,7.0,8.0,8,27.0,27.333333333333332,2.0,1.6666666666666679
Jordin Sparks_S31,Jordin Sparks,31,4,34.0,8.5,4,8.0,9.0,4,29.0,29.0,5.0,5.0
Jordin Sparks_S31,Jordin Sparks,31,5,35.5,8.875,4,8.375,9.375,9,34.0,30.3,1.5,5.199999999999999
Jordin Sparks_S31,Jordin Sparks,31,6,34.0,8.5,4,8.0,9.0,8,35.5,30.916666666666668,-1.5,3.083333333333332
Jordin Sparks_S31,Jordin Sparks,31,7,34.5,8.625,4,8.5,9.0,8,34.0,31.428571428571427,0.5,3.071428571428573
Joseph Baena_S31,Joseph Baena,31,1,23.0,5.75,4,5.0,6.0,9,,23.0,,0.0
Joseph Baena_S31,Joseph Baena,31,2,24.0,6.0,4,6.0,6.0,13,23.0,23.5,1.0,0.5
Joseph Baena_S31,Joseph Baena,31,3,29.0,7.25,4,7.0,8.0,7,24.0,25.333333333333332,5.0,3.666666666666668
Joseph Baena_S31,Joseph Baena,31,4,28.0,7.0,4,7.0,7.0,11,29.0,26.0,-1.0,2.0
Joseph Baena_S31,Joseph Baena,31,5,35.0,8.75,4,8.5,9.0,10,28.0,27.8,7.0,7.199999999999999
Josh Norman_S26,Josh Norman,26,1,24.0,8.0,3,8.0,8.0,1,,24.0,,0.0
Josh Norman_S26,Josh Norman,26,2,31.5,7.875,4,7.5,8.0,6,24.0,27.75,7.5,3.75
Josh Norman_S26,Josh Norman,26,3,38.0,9.5,4,9.5,9.5,2,31.5,31.166666666666668,6.5,6.833333333333332
Josh Norman_S26,Josh Norman,26,4,28.5,9.5,3,9.5,9.5,2,38.0,30.5,-9.5,-2.0
Josie Maran_S5,Josie Maran,5,1,16.0,5.333333333333333,3,5.0,6.0,12,,16.0,,0.0
Juan Pablo Di Pace_S27,Juan Pablo Di Pace,27,1,22.0,7.333333333333333,3,7.0,8.0,4,,22.0,,0.0
Juan Pablo Di Pace_S27,Juan Pablo Di Pace,27,2,26.0,8.666666666666666,3,8.0,9.0,2,22.0,24.0,4.0,2.0
Juan Pablo Di Pace_S27,Juan Pablo Di Pace,27,3,30.0,10.0,3,10.0,10.0,1,26.0,26.0,4.0,4.0
Juan Pablo Di Pace_S27,Juan Pablo Di Pace,27,4,24.0,8.0,3,8.0,8.0,5,30.0,25.5,-6.0,-1.5
Juan Pablo Di Pace_S27,Juan Pablo Di Pace,27,5,29.0,9.666666666666666,3,9.0,10.0,1,24.0,26.2,5.0,2.8000000000000007
Juan Pablo Di Pace_S27,Juan Pablo Di Pace,27,6,30.0,10.0,3,10.0,10.0,2,29.0,26.833333333333332,1.0,3.166666666666668
Juan Pablo Di Pace_S27,Juan Pablo Di Pace,27,7,28.0,9.333333333333334,3,9.0,9.5,3,30.0,27.0,-2.0,1.0
Juan Pablo Di Pace_S27,Juan Pablo Di Pace,27,8,30.0,10.0,3,10.0,10.0,1,28.0,27.375,2.0,2.625
Justina Machado_S29,Justina Machado,29,1,21.0,7.0,3,7.0,7.0,2,,21.0,,0.0
Justina Machado_S29,Justina Machado,29,2,21.0,7.0,3,7.0,7.0,3,21.0,21.0,0.0,0.0
Justina Machado_S29,Justina Machado,29,3,19.0,6.333333333333333,3,6.0,7.0,10,21.0,20.333333333333332,-2.0,-1.3333333333333321
Justina Machado_S29,Justina Machado,29,4,24.0,8.0,3,8.0,8.0,6,19.0,21.25,5.0,2.75
Justina Machado_S29,Justina Machado,29,5,24.0,8.0,3,8.0,8.0,8,24.0,21.8,0.0,2.1999999999999993
Justina Machado_S29,Justina Machado,29,6,27.0,9.0,3,9.0,9.0,1,24.0,22.666666666666668,3.0,4.333333333333332
Justina Machado_S29,Justina Machado,29,7,26.0,8.666666666666666,3,8.0,9.0,6,27.0,23.142857142857142,-1.0,2.8571428571428577
Justina Machado_S29,Justina Machado,29,8,28.9998,9.6666,3,9.6666,9.6666,3,26.0,23.874975,2.9998000000000005,5.124825000000001
Justina Machado_S29,Justina Machado,29,9,25.9998,8.6666,3,8.6666,8.6666,5,28.9998,24.111066666666666,-3.0,1.8887333333333345
Justina Machado_S29,Justina Machado,29,10,29.0,9.666666666666666,3,9.5,10.0,3,25.9998,24.59996,3.0001999999999995,4.400040000000001
Justina Machado_S29,Justina Machado,29,11,30.0,10.0,3,10.0,10.0,2,29.0,25.090872727272725,1.0,4.909127272727275
Kaitlyn Bristowe_S29,Kaitlyn Bristowe,29,1,20.0,6.666666666666667,3,6.0,7.0,3,,20.0,,0.0
Kaitlyn Bristowe_S29,Kaitlyn Bristowe,29,2,22.0,7.333333333333333,3,7.0,8.0,1,20.0,21.0,2.0,1.0
Kaitlyn Bristowe_S29,Kaitlyn Bristowe,29,3,23.0,7.666666666666667,3,7.0,8.0,3,22.0,21.666666666666668,1.0,1.3333333333333321
Kaitlyn Bristowe_S29,Kaitlyn Bristowe,29,4,25.0,8.333333333333334,3,8.0,9.0,2,23.0,22.5,2.0,2.5
Kaitlyn Bristowe_S29,Kaitlyn Bristowe,29,5,27.0,9.0,3,9.0,9.0,2,25.0,23.4,2.0,3.6000000000000014
Kaitlyn Bristowe_S29,Kaitlyn Bristowe,29,6,27.0,9.0,3,9.0,9.0,2,27.0,24.0,0.0,3.0
Kaitlyn Bristowe_S29,Kaitlyn Bristowe,29,7,24.0,8.0,3,7.0,9.0,9,27.0,24.0,-3.0,0.0
Kaitlyn Bristowe_S29,Kaitlyn Bristowe,29,8,28.0,9.333333333333334,3,9.0,10.0,4,24.0,24.5,4.0,3.5
Kaitlyn Bristowe_S29,Kaitlyn Bristowe,29,9,30.0,10.0,3,10.0,10.0,1,28.0,25.11111111111111,2.0,4.888888888888889
Kaitlyn Bristowe_S29,Kaitlyn Bristowe,29,10,30.0,10.0,3,10.0,10.0,2,30.0,25.6,0.0,4.399999999999999
Kaitlyn Bristowe_S29,Kaitlyn Bristowe,29,11,30.0,10.0,3,10.0,10.0,3,30.0,26.0,0.0,4.0
Karamo Brown_S28,Karamo Brown,28,1,17.0,5.666666666666667,3,5.0,6.0,5,,17.0,,0.0
Karamo Brown_S28,Karamo Brown,28,2,19.0,6.333333333333333,3,5.0,7.0,6,17.0,18.0,2.0,1.0
Karamo Brown_S28,Karamo Brown,28,3,16.0,5.333333333333333,3,5.0,6.0,8,19.0,17.333333333333332,-3.0,-1.3333333333333321
Karamo Brown_S28,Karamo Brown,28,4,28.0,7.0,4,7.0,7.0,7,16.0,20.0,12.0,8.0
Karamo Brown_S28,Karamo Brown,28,5,21.0,7.0,3,7.0,7.0,8,28.0,20.2,-7.0,0.8000000000000007
Karamo Brown_S28,Karamo Brown,28,6,25.0,8.333333333333334,3,8.0,9.0,6,21.0,21.0,4.0,4.0
Karamo Brown_S28,Karamo Brown,28,7,24.5,8.166666666666666,3,8.0,8.5,6,25.0,21.5,-0.5,3.0
Kareem Abdul-Jabbar_S26,Kareem Abdul-Jabbar,26,1,17.0,5.666666666666667,3,5.0,6.0,10,,17.0,,0.0
Kareem Abdul-Jabbar_S26,Kareem Abdul-Jabbar,26,2,29.5,7.375,4,7.0,8.0,8,17.0,23.25,12.5,6.25
Kate Flannery_S28,Kate Flannery,28,1,15.0,5.0,3,5.0,5.0,10,,15.0,,0.0
Kate Flannery_S28,Kate Flannery,28,2,21.0,7.0,3,7.0,7.0,2,15.0,18.0,6.0,3.0
Kate Flannery_S28,Kate Flannery,28,3,24.0,8.0,3,8.0,8.0,1,21.0,20.0,3.0,4.0
Kate Flannery_S28,Kate Flannery,28,4,26.0,6.5,4,6.0,7.0,8,24.0,21.5,2.0,4.5
Kate Flannery_S28,Kate Flannery,28,5,24.0,8.0,3,8.0,8.0,6,26.0,22.0,-2.0,2.0
Kate Flannery_S28,Kate Flannery,28,6,27.0,9.0,3,9.0,9.0,1,24.0,22.833333333333332,3.0,4.166666666666668
Kate Flannery_S28,Kate Flannery,28,7,24.0,8.0,3,8.0,8.0,7,27.0,23.0,-3.0,1.0
Kate Flannery_S28,Kate Flannery,28,8,25.9998,8.6666,3,8.6666,8.6666,5,24.0,23.374975,1.9998000000000005,2.6248250000000013
Kate Gosselin_S10,Kate Gosselin,10,1,16.0,5.333333333333333,3,5.0,6.0,9,,16.0,,0.0
Kate Gosselin_S10,Kate Gosselin,10,2,15.0,5.0,3,5.0,5.0,10,16.0,15.5,-1.0,-0.5
Kate Gosselin_S10,Kate Gosselin,10,3,15.0,5.0,3,5.0,5.0,9,15.0,15.333333333333334,0.0,-0.3333333333333339
Kate Gosselin_S10,Kate Gosselin,10,4,16.0,5.333333333333333,3,5.0,5.5,9,15.0,15.5,1.0,0.5
Kate Gosselin_S10,Kate Gosselin,10,5,15.0,5.0,3,5.0,5.0,8,16.0,15.4,-1.0,-0.40000000000000036
Katherine Jenkins_S14,Katherine Jenkins,14,1,26.0,8.666666666666666,3,8.0,9.0,2,,26.0,,0.0
Katherine Jenkins_S14,Katherine Jenkins,14,2,26.0,8.666666666666666,3,8.0,9.0,2,26.0,26.0,0.0,0.0
Katherine Jenkins_S14,Katherine Jenkins,14,3,29.0,9.666666666666666,3,9.0,10.0,1,26.0,27.0,3.0,2.0
Katherine Jenkins_S14,Katherine Jenkins,14,4,24.0,8.0,3,8.0,8.0,4,29.0,26.25,-5.0,-2.25
Katherine Jenkins_S14,Katherine Jenkins,14,5,29.0,9.666666666666666,3,9.0,10.0,2,24.0,26.8,5.0,2.1999999999999993
Katherine Jenkins_S14,Katherine Jenkins,14,6,38.9999,12.999966666666666,3,12.3333,13.3333,1,29.0,28.833316666666665,9.999899999999997,10.166583333333332
Katherine Jenkins_S14,Katherine Jenkins,14,7,27.0,9.0,3,8.5,9.5,2,38.9999,28.571414285714287,-11.999899999999997,-1.5714142857142868
Katherine Jenkins_S14,Katherine Jenkins,14,8,27.5,9.166666666666666,3,9.0,9.5,3,27.0,28.4374875,0.5,-0.9374874999999996
Katherine Jenkins_S14,Katherine Jenkins,14,9,28.0,9.333333333333334,3,9.0,9.5,4,27.5,28.38887777777778,0.5,-0.388877777777779
Katherine Jenkins_S14,Katherine Jenkins,14,10,30.0,10.0,3,10.0,10.0,1,28.0,28.54999,2.0,1.450009999999999
Kathy Ireland_S9,Kathy Ireland,9,1,19.9999,6.666633333333333,3,6.3333,7.3333,13,,19.9999,,0.0
Kathy Ireland_S9,Kathy Ireland,9,2,18.0,6.0,3,6.0,6.0,13,19.9999,18.99995,-1.9999000000000002,-0.9999499999999983
Kel Mitchell_S28,Kel Mitchell,28,1,16.0,5.333333333333333,3,5.0,6.0,7,,16.0,,0.0
Kel Mitchell_S28,Kel Mitchell,28,2,20.0,6.666666666666667,3,6.0,7.0,3,16.0,18.0,4.0,2.0
Kel Mitchell_S28,Kel Mitchell,28,3,20.0,6.666666666666667,3,6.0,7.0,7,20.0,18.666666666666668,0.0,1.3333333333333321
Kel Mitchell_S28,Kel Mitchell,28,4,32.0,8.0,4,8.0,8.0,3,20.0,22.0,12.0,10.0
Kel Mitchell_S28,Kel Mitchell,28,5,26.0,8.666666666666666,3,8.0,9.0,3,32.0,22.8,-6.0,3.1999999999999993
Kel Mitchell_S28,Kel Mitchell,28,6,26.0,8.666666666666666,3,8.0,9.0,4,26.0,23.333333333333332,0.0,2.666666666666668
Kel Mitchell_S28,Kel Mitchell,28,7,25.5,8.5,3,8.5,8.5,5,26.0,23.642857142857142,-0.5,1.8571428571428577
Kel Mitchell_S28,Kel Mitchell,28,8,29.9998,9.999933333333333,3,9.6666,10.6666,4,25.5,24.437475,4.4998000000000005,5.562325000000001
Kel Mitchell_S28,Kel Mitchell,28,9,37.0,9.25,4,9.0,9.5,2,29.9998,25.83331111111111,7.0001999999999995,11.166688888888888
Kel Mitchell_S28,Kel Mitchell,28,10,28.5,9.5,3,9.5,9.5,2,37.0,26.09998,-8.5,2.4000200000000014
Kel Mitchell_S28,Kel Mitchell,28,11,29.5,9.833333333333334,3,9.5,10.0,2,28.5,26.409072727272726,1.0,3.0909272727272743
Kellie Pickler_S16,Kellie Pickler,16,1,21.0,7.0,3,7.0,7.0,4,,21.0,,0.0
Kellie Pickler_S16,Kellie Pickler,16,2,26.0,8.666666666666666,3,8.0,9.0,1,21.0,23.5,5.0,2.5
Kellie Pickler_S16,Kellie Pickler,16,3,25.0,8.333333333333334,3,8.0,9.0,3,26.0,24.0,-1.0,1.0
Kellie Pickler_S16,Kellie Pickler,16,4,26.0,8.666666666666666,3,8.0,9.0,2,25.0,24.5,1.0,1.5
Kellie Pickler_S16,Kellie Pickler,16,5,27.0,9.0,3,9.0,9.0,2,26.0,25.0,1.0,2.0
Kellie Pickler_S16,Kellie Pickler,16,6,27.0,9.0,3,8.5,9.5,1,27.0,25.333333333333332,0.0,1.6666666666666679
Kellie Pickler_S16,Kellie Pickler,16,7,29.0,9.666666666666666,3,9.0,10.0,3,27.0,25.857142857142858,2.0,3.1428571428571423
Kellie Pickler_S16,Kellie Pickler,16,8,27.5,9.166666666666666,3,8.0,10.0,3,29.0,26.0625,-1.5,1.4375
Kellie Pickler_S16,Kellie Pickler,16,9,29.0,9.666666666666666,3,9.5,10.0,3,27.5,26.38888888888889,1.5,2.6111111111111107
Kellie Pickler_S16,Kellie Pickler,16,10,30.0,10.0,3,10.0,10.0,1,29.0,26.75,1.0,3.25
Kelly Monaco_S1,Kelly Monaco,1,1,13.0,4.333333333333333,3,4.0,5.0,6,,13.0,,0.0
Kelly Monaco_S1,Kelly Monaco,1,2,17.0,5.666666666666667,3,5.0,6.0,5,13.0,15.0,4.0,2.0
Kelly Monaco_S1,Kelly Monaco,1,3,21.0,7.0,3,6.0,8.0,4,17.0,17.0,4.0,4.0
Kelly Monaco_S1,Kelly Monaco,1,4,26.0,8.666666666666666,3,8.0,9.0,1,21.0,19.25,5.0,6.75
Kelly Monaco_S1,Kelly Monaco,1,5,23.5,7.833333333333333,3,7.5,8.5,2,26.0,20.1,-2.5,3.3999999999999986
Kelly Monaco_S1,Kelly Monaco,1,6,27.5,9.166666666666666,3,8.5,9.5,1,23.5,21.333333333333332,4.0,6.166666666666668
Kelly Monaco_S15,Kelly Monaco,15,1,21.5,7.166666666666667,3,7.0,7.5,6,,21.5,,0.0
Kelly Monaco_S15,Kelly Monaco,15,2,22.0,7.333333333333333,3,7.0,7.5,10,21.5,21.75,0.5,0.25
Kelly Monaco_S15,Kelly Monaco,15,3,27.0,9.0,3,9.0,9.0,1,22.0,23.5,5.0,3.5
Kelly Monaco_S15,Kelly Monaco,15,4,37.5,9.375,4,9.0,9.5,3,27.0,27.0,10.5,10.5
Kelly Monaco_S15,Kelly Monaco,15,5,25.75,8.583333333333334,3,8.5,8.75,8,37.5,26.75,-11.75,-1.0
Kelly Monaco_S15,Kelly Monaco,15,6,27.0,9.0,3,9.0,9.0,7,25.75,26.791666666666668,1.25,0.20833333333333215
Kelly Monaco_S15,Kelly Monaco,15,7,36.0,12.0,3,12.0,12.0,3,27.0,28.107142857142858,9.0,7.892857142857142
Kelly Monaco_S15,Kelly Monaco,15,8,28.3333,9.444433333333334,3,9.3333,9.5,5,36.0,28.1354125,-7.666699999999999,0.19788750000000022
Kelly Monaco_S15,Kelly Monaco,15,9,27.110999999999997,9.036999999999999,3,8.7777,9.3333,4,28.3333,28.02158888888889,-1.2223000000000042,-0.910588888888892
Kelly Monaco_S15,Kelly Monaco,15,10,29.1109,9.703633333333334,3,9.6666,9.7777,2,27.110999999999997,28.13052,1.9999000000000038,0.9803800000000003
Kelly Osbourne_S9,Kelly Osbourne,9,1,30.9998,10.333266666666667,3,9.6666,10.6666,4,,30.9998,,0.0
Kelly Osbourne_S9,Kelly Osbourne,9,2,19.0,6.333333333333333,3,6.0,7.0,12,30.9998,24.9999,-11.9998,-5.9999
Kelly Osbourne_S9,Kelly Osbourne,9,3,20.0,6.666666666666667,3,6.0,7.0,6,19.0,23.333266666666663,1.0,-3.3332666666666633
Kelly Osbourne_S9,Kelly Osbourne,9,4,23.0,7.666666666666667,3,7.0,8.0,6,20.0,23.24995,3.0,-0.24994999999999834
Kelly Osbourne_S9,Kelly Osbourne,9,5,24.0,8.0,3,8.0,8.0,5,23.0,23.39996,1.0,0.6000399999999999
Kelly Osbourne_S9,Kelly Osbourne,9,6,24.9998,8.333266666666667,3,7.6666,8.6666,6,24.0,23.6666,0.9998000000000005,1.3332000000000015
Kelly Osbourne_S9,Kelly Osbourne,9,7,26.0,8.666666666666666,3,8.5,9.0,4,24.9998,23.999942857142855,1.0001999999999995,2.0000571428571448
Kelly Osbourne_S9,Kelly Osbourne,9,8,25.5,8.5,3,8.0,9.0,3,26.0,24.18745,-0.5,1.3125500000000017
Kelly Osbourne_S9,Kelly Osbourne,9,9,25.9998,8.6666,3,8.6666,8.6666,3,25.5,24.38882222222222,0.49980000000000047,1.61097777777778
Kelly Osbourne_S9,Kelly Osbourne,9,10,25.2222,8.4074,3,8.2222,8.5,3,25.9998,24.472159999999995,-0.7775999999999996,0.7500400000000056
Kendra Wilkinson_S12,Kendra Wilkinson,12,1,18.0,6.0,3,6.0,6.0,8,,18.0,,0.0
Kendra Wilkinson_S12,Kendra Wilkinson,12,2,19.0,6.333333333333333,3,6.0,7.0,6,18.0,18.5,1.0,0.5
Kendra Wilkinson_S12,Kendra Wilkinson,12,3,23.0,7.666666666666667,3,7.0,8.0,3,19.0,20.0,4.0,3.0
Kendra Wilkinson_S12,Kendra Wilkinson,12,4,18.0,6.0,3,6.0,6.0,9,23.0,19.5,-5.0,-1.5
Kendra Wilkinson_S12,Kendra Wilkinson,12,5,22.0,7.333333333333333,3,7.0,8.0,6,18.0,20.0,4.0,2.0
Kendra Wilkinson_S12,Kendra Wilkinson,12,6,25.0,8.333333333333334,3,8.0,9.0,5,22.0,20.833333333333332,3.0,4.166666666666668
Kendra Wilkinson_S12,Kendra Wilkinson,12,7,30.5,7.625,4,7.5,8.0,4,25.0,22.214285714285715,5.5,8.285714285714285
Kenny Mayne_S2,Kenny Mayne,2,1,13.0,4.333333333333333,3,4.0,5.0,9,,13.0,,0.0
Kenya Moore_S30,Kenya Moore,30,1,26.0,6.5,4,6.0,7.0,6,,26.0,,0.0
Kenya Moore_S30,Kenya Moore,30,2,24.0,6.0,4,6.0,6.0,11,26.0,25.0,-2.0,-1.0
Kenya Moore_S30,Kenya Moore,30,3,21.0,7.0,3,7.0,7.0,9,24.0,23.666666666666668,-3.0,-2.666666666666668
