contestant_id,celebrity_name,season,weeks_competed,season_total_score,season_avg_weekly_score,season_avg_judge_score,score_volatility,avg_rank,weeks_ranked_first,placement,results,ballroom_partner,celebrity_industry,celebrity_age_during_season,is_withdrew,industry_code,voting_method,is_controversy_case
Gabby Windey_S31,Gabby Windey,31,10,362.5,36.25,9.0625,4.250816914952283,2.6,2,2,2nd Place,Valentin Chmerkovskiy,TV Personality,31,false,25,rank_v2,false
Sean Lowe_S16,Sean Lowe,16,8,172.0,21.5,7.166666666666667,1.9272482233188626,6.0,0,6,Eliminated Week 8,Peta Murgatroyd,TV Personality,29,false,25,percentage,false
Steve-O_S8,Steve-O,8,6,95.0,15.833333333333334,5.277777777777778,1.4719601443879742,10.0,0,8,Eliminated Week 6,Lacey Schwimmer,TV Personality,34,false,25,percentage,false
Trista Sutter_S1,Trista Sutter,1,2,37.0,18.5,6.166666666666666,0.7071067811865476,4.5,0,6,Eliminated Week 2,Louis van Amstel,TV Personality,32,false,25,rank_v1,false
Candace Cameron Bure_S18,Candace Cameron Bure,18,10,307.9998,30.799979999999998,8.299993333333333,5.513638847198221,5.6,0,3,3rd Place,Mark Ballas,Actor/Actress,37,false,0,percentage,false
Bristol Palin_S11,Bristol Palin,11,10,229.1664,22.91664,7.368046666666666,5.278775812460899,5.9,0,3,3rd Place,Mark Ballas,TV Personality,19,false,25,percentage,true
Joey Lawrence_S3,Joey Lawrence,3,9,233.0,25.88888888888889,8.62962962962963,3.0697900760656434,3.3333333333333335,2,3,3rd Place,Edyta Sliwinska,Actor/Actress,30,false,0,percentage,false
Charlotte McKinney_S20,Charlotte McKinney,20,3,70.0,23.333333333333332,5.833333333333333,2.309401076758503,11.0,0,11,Eliminated Week 3,Keo Motsepe,Model,21,false,13,percentage,false
Marlee Matlin_S6,Marlee Matlin,6,6,134.0,22.333333333333332,7.444444444444444,1.3662601021279468,6.5,0,7,Eliminated Week 6,Fabian Sanchez,Actor/Actress,42,false,0,percentage,false
Rashad Jennings_S24,Rashad Jennings,24,10,351.6666,35.16666,8.791665,4.1499585005154005,2.8,2,1,1st Place,Emma Slater,Athlete,32,false,2,percentage,false
Diana Nyad_S18,Diana Nyad,18,1,18.0,18.0,6.0,,11.0,0,12,Eliminated Week 2,Henry Byalikov,Athlete,64,false,2,percentage,false
James Maslow_S18,James Maslow,18,10,330.0,33.0,8.875,6.036923425424945,3.9,1,4,Eliminated Week 10,Peta Murgatroyd,Actor/Actress,23,false,0,percentage,false
Babyface_S23,Babyface,23,4,99.0,24.75,6.5625,4.9916597106239795,7.25,0,11,Eliminated Week 4,Allison Holker,Singer/Rapper,57,false,21,percentage,false
Marla Maples_S22,Marla Maples,22,4,90.0,22.5,6.916666666666667,3.696845502136472,7.25,0,10,Eliminated Week 4,Tony Dovolani,TV Personality,52,false,25,percentage,false
Paula Deen_S21,Paula Deen,21,6,121.5,20.25,5.777777777777778,4.071240597164456,9.666666666666666,0,9,Eliminated Week 6,Louis van Amstel,TV Personality,68,false,25,percentage,false
Michael Irvin_S9,Michael Irvin,9,7,135.4998,19.357114285714285,6.452371428571429,3.350524480052127,10.0,0,7,Eliminated Week 7,Anna Demidova,Athlete,43,false,2,percentage,false
Patti LaBelle_S20,Patti LaBelle,20,6,166.0,27.666666666666668,6.916666666666667,4.1311822359545785,8.166666666666666,0,8,Eliminated Week 6,Artem Chigvintsev,Singer/Rapper,70,false,21,percentage,false
Rob Kardashian_S13,Rob Kardashian,13,10,243.833,24.3833,8.127766666666666,4.372312296714405,4.2,1,2,2nd Place,Cheryl Burke,TV Personality,24,false,25,percentage,false
Wendy Williams_S12,Wendy Williams,12,3,46.0,15.333333333333334,5.111111111111112,1.5275252316519468,10.333333333333334,0,10,Eliminated Week 3,Tony Dovolani,TV Personality,46,false,25,percentage,false
David Ross_S24,David Ross,24,10,312.8333,31.28333,7.8208325,2.9038543352088295,5.6,0,2,2nd Place,Lindsay Arnold,Athlete,40,false,2,percentage,false
Adam Carolla_S6,Adam Carolla,6,4,74.0,18.5,6.166666666666666,2.5166114784235836,9.0,0,9,Eliminated Week 4,Julianne Hough,Radio Personality,43,false,20,percentage,false
Hines Ward_S12,Hines Ward,12,10,267.6666,26.76666,8.64722,3.5208313412854344,2.2,2,1,1st Place,Kym Johnson,Athlete,35,false,2,percentage,false
Billy Ray Cyrus_S4,Billy Ray Cyrus,4,8,152.0,19.0,6.333333333333333,2.8284271247461903,7.0,0,5,Eliminated Week 8,Karina Smirnoff,Singer/Rapper,45,false,21,percentage,true
Tatum O'Neal_S2,Tatum O'Neal,2,2,40.0,20.0,6.666666666666667,4.242640687119285,5.5,0,9,Eliminated Week 2,Nick Kosovich,Actor/Actress,42,false,0,rank_v1,false
Gilles Marini_S15,Gilles Marini,15,8,233.0275,29.1284375,9.298020833333332,5.109596682416753,3.75,0,6,Eliminated Week 8,Peta Murgatroyd,Actor/Actress,36,false,0,percentage,false
George Hamilton_S2,George Hamilton,2,6,130.0,21.666666666666668,7.222222222222222,2.0655911179772892,5.5,0,5,Eliminated Week 6,Edyta Sliwinska,Actor/Actress,66,false,0,rank_v1,false
Melora Hardin_S30,Melora Hardin,30,9,298.5,33.166666666666664,8.50462962962963,6.344288770224761,4.777777777777778,1,6,Eliminated Week 9,Artem Chigvintsev,Actor/Actress,54,false,0,rank_v2,false
Helio Castroneves_S5,Helio Castroneves,5,10,266.4999,26.649990000000003,8.88333,2.1608827930835237,2.6,3,1,1st Place,Julianne Hough,Racing Driver,32,false,19,percentage,false
Randy Couture_S19,Randy Couture,19,3,85.0,28.333333333333332,7.083333333333333,2.5166114784235827,9.0,0,11,Eliminated Week 3,Karina Smirnoff,Athlete,51,false,2,percentage,false
D. L. Hughley_S16,D. L. Hughley,16,5,83.0,16.6,5.533333333333333,3.2863353450309964,9.6,0,9,Eliminated Week 5,Cheryl Burke,Comedian,50,false,4,percentage,false
Kirstie Alley_S12,Kirstie Alley,12,10,246.4999,24.64999,7.966663333333334,3.3002412371252827,4.5,0,2,2nd Place,Maksim Chmerkoskiy,Actor/Actress,60,false,0,percentage,false
Milo Manheim_S27,Milo Manheim,27,9,245.5,27.27777777777778,9.092592592592592,3.073181485764296,2.4444444444444446,4,2,2nd Place,Witney Carson,Actor/Actress,17,false,0,percentage,false
Ian Ziering_S4,Ian Ziering,4,9,218.5,24.27777777777778,8.092592592592592,2.4123524710216877,3.7777777777777777,0,4,Eliminated Week 9,Cheryl Burke,Actor/Actress,42,false,0,percentage,false
Katherine Jenkins_S14,Katherine Jenkins,14,10,285.4999,28.54999,9.516663333333332,4.071894317677379,2.2,3,2,2nd Place,Mark Ballas,Singer/Rapper,31,false,21,percentage,false
Jason Mraz_S32,Jason Mraz,32,11,339.5,30.863636363636363,8.886363636363637,6.834072391667025,3.090909090909091,2,2,2nd Place,Daniella Karagach,Singer/Rapper,46,false,21,rank_v2,false
Gilles Marini_S8,Gilles Marini,8,11,304.5,27.681818181818183,9.227272727272727,1.7926618096106033,1.7272727272727273,6,2,2nd Place,Cheryl Burke,Actor/Actress,33,false,0,percentage,false
Lauren Alaina_S28,Lauren Alaina,28,11,280.5,25.5,7.992424242424241,5.191338940966964,4.909090909090909,0,4,4th Place,Gleb Savchenko,Singer/Rapper,24,false,21,rank_v2,false
J.R. Martinez_S13,J.R. Martinez,13,10,263.1665,26.31665,8.772216666666667,2.8419682151831167,2.2,3,1,1st Place,Karina Smirnoff,Actor/Actress,28,false,0,percentage,false
Charity Lawson_S32,Charity Lawson,32,11,337.0,30.636363636363637,8.825757575757576,6.557785102803038,2.909090909090909,2,4,4th Place,Artem Chigvintsev,TV Personality,27,false,25,rank_v2,false
Rocco DiSpirito_S7,Rocco DiSpirito,7,4,71.5,17.875,5.958333333333333,1.6520189667999179,9.5,0,9,Eliminated Week 4,Karina Smirnoff,TV Personality,41,false,25,percentage,false
Ilona Maher_S33,Ilona Maher,33,9,232.0,25.77777777777778,8.037037037037036,4.25816209701374,5.0,0,2,2nd Place,Alan Bersten,Athlete,28,false,2,rank_v2,false
Shandi Finnessey_S4,Shandi Finnessey,4,3,60.0,20.0,6.666666666666667,1.0,7.0,0,10,Eliminated Week 3,Brian Fortuna,Beauty Pagent,28,false,3,percentage,false
Jason Taylor_S6,Jason Taylor,6,10,261.5,26.15,8.716666666666665,2.3693646593314597,3.0,2,2,2nd Place,Edyta Sliwinska,Athlete,33,false,2,percentage,false
Drew Scott_S25,Drew Scott,25,10,252.0,25.2,7.8375,5.798467230417209,6.2,0,4,Eliminated Week 10,Emma Slater,TV Personality,39,false,25,percentage,false
Mario Lopez_S3,Mario Lopez,3,10,268.6666,26.866660000000003,8.955553333333333,3.0447214797635156,2.8,4,2,2nd Place,Karina Smirnoff,Actor/Actress,32,false,0,percentage,false
Michael Sam_S20,Michael Sam,20,4,108.0,27.0,6.75,2.581988897471611,7.5,0,10,Eliminated Week 4,Peta Murgatroyd,Athlete,25,false,2,percentage,false
Victor Espinoza_S21,Victor Espinoza,21,2,33.5,16.75,5.583333333333334,2.4748737341529163,9.0,0,12,Eliminated Week 2,Karina Smirnoff,Athlete,43,false,2,percentage,false
"Mike ""The Miz"" Mizanin_S30","Mike ""The Miz"" Mizanin",30,7,202.5,28.928571428571427,7.494047619047619,4.799553550666382,8.285714285714286,0,9,Eliminated Week 7,Witney Carson,Athlete,40,false,2,rank_v2,false
Shangela_S31,Shangela,31,10,345.5,34.55,8.6375,4.781038938696623,4.8,0,4,4th Place,Gleb Savchenko,TV Personality,40,false,25,rank_v2,false
Lil' Kim_S8,Lil' Kim,8,9,230.0,25.555555555555557,8.518518518518519,2.2973414586817036,3.2222222222222223,2,5,Eliminated Week 9,Derek Hough,Singer/Rapper,34,false,21,percentage,false
Charles Oakley_S29,Charles Oakley,29,2,27.0,13.5,4.5,2.1213203435596424,14.5,0,15,Eliminated Week 2,Emma Slater,Athlete,56,false,2,rank_v2,false
Brooks Nader_S33,Brooks Nader,33,4,100.5,25.125,7.072916666666667,7.145802963978227,7.25,0,9,Eliminated Week 4,Gleb Savchenko,Model,27,false,13,rank_v2,false
Keyshawn Johnson_S17,Keyshawn Johnson,17,2,35.0,17.5,5.833333333333334,0.7071067811865476,11.0,0,12,Eliminated Week 2,Sharna Burgess,Athlete,41,false,2,percentage,false
Lea Thompson_S19,Lea Thompson,19,9,305.0,33.888888888888886,8.472222222222221,2.472066162365221,3.7777777777777777,1,6,Eliminated Week 9,Artem Chigvintsev,Actor/Actress,53,false,0,percentage,false
Marissa Jaret Winokur_S6,Marissa Jaret Winokur,6,9,209.0,23.22222222222222,7.74074074074074,3.1135902820449006,5.555555555555555,0,4,Eliminated Week 9,Tony Dovolani,Actor/Actress,35,false,0,percentage,false
Audrina Patridge_S11,Audrina Patridge,11,6,145.9998,24.333299999999998,8.1111,4.366469207494769,3.1666666666666665,1,7,Eliminated Week 6,Tony Dovolani,TV Personality,25,false,25,percentage,false
Johnny Damon_S26,Johnny Damon,26,1,18.0,18.0,6.0,,9.0,0,9,Eliminated Week 1,Emma Slater,Athlete,44,false,2,percentage,false
Aiden Turner_S10,Aiden Turner,10,4,70.5,17.625,5.875,2.286737122335374,8.25,0,9,Eliminated Week 4,Edyta Sliwinska,Actor/Actress,32,false,0,percentage,false
Kendra Wilkinson_S12,Kendra Wilkinson,12,7,155.5,22.214285714285715,7.041666666666667,4.526377717126051,5.857142857142857,0,6,Eliminated Week 7,Louis van Amstel,TV Personality,25,false,25,percentage,false
Noah Galloway_S20,Noah Galloway,20,10,320.5,32.05,8.0125,4.387165625118594,5.3,0,3,3rd Place,Sharna Burgess,Motivational Speaker,33,false,14,percentage,false
Tia Carrere_S2,Tia Carrere,2,5,115.0,23.0,7.666666666666667,2.449489742783178,5.0,0,6,Eliminated Week 5,Maksim Chmerkoskiy,Actor/Actress,39,false,0,rank_v1,false
Antonio Sabato Jr._S19,Antonio Sabato Jr.,19,7,199.5,28.5,7.125,1.848422751068236,7.428571428571429,0,8,Eliminated Week 7,Cheryl Burke,Actor/Actress,42,false,0,percentage,false
Heidi D'Amelio_S31,Heidi D'Amelio,31,8,263.0,32.875,8.21875,4.793969425970806,5.625,0,8,Eliminated Week 8,Artem Chigvintsev,Social Media Personality,50,false,22,rank_v2,false
Tori Spelling_S33,Tori Spelling,33,2,36.0,18.0,6.0,1.4142135623730951,10.5,0,12,Eliminated Week 2,Pasha Pashkov,Actor/Actress,51,false,0,rank_v2,false
John Ratzenberger_S4,John Ratzenberger,4,7,133.5,19.071428571428573,6.357142857142857,2.280872848797353,7.142857142857143,0,6,Eliminated Week 7,Edyta Sliwinska,Actor/Actress,59,false,0,percentage,false
Valerie Harper_S17,Valerie Harper,17,4,74.0,18.5,6.166666666666666,2.081665999466133,9.75,0,10,Eliminated Week 4,Tristan MacManus,Actor/Actress,74,false,0,percentage,false
Jessie James Decker_S31,Jessie James Decker,31,6,170.0,28.333333333333332,7.083333333333333,5.750362307426086,10.0,0,10,Eliminated Week 6,Alan Bersten,Singer/Rapper,34,false,21,rank_v2,false
Wayne Brady_S31,Wayne Brady,31,10,362.5,36.25,9.0625,4.614289399969042,3.0,0,3,3rd Place,Witney Carson,Comedian,50,false,4,rank_v2,false
Barry Williams_S32,Barry Williams,32,8,197.5,24.6875,6.932291666666666,7.887320294534222,7.625,0,7,Eliminated Week 8,Peta Murgatroyd,Actor/Actress,68,false,0,rank_v2,false
Giselle Fernandez_S2,Giselle Fernandez,2,3,69.0,23.0,7.666666666666667,1.0,3.6666666666666665,0,8,Eliminated Week 3,Jonathan Roberts,News Anchor,44,false,16,rank_v1,false
Kareem Abdul-Jabbar_S26,Kareem Abdul-Jabbar,26,2,46.5,23.25,6.520833333333334,8.838834764831844,9.0,0,8,Eliminated Week 2,Lindsay Arnold,Athlete,71,false,2,percentage,false
Alexis Ren_S27,Alexis Ren,27,9,238.5,26.5,8.833333333333334,2.358495283014151,3.6666666666666665,0,4,4th Place,Alan Bersten,Social Media Personality,21,false,22,percentage,false
Mya_S9,Mya,9,10,284.33299999999997,28.433299999999996,9.477766666666666,2.37423048024688,1.9,5,2,2nd Place,Dmitry Chaplin,Singer/Rapper,29,false,21,percentage,false
Rumer Willis_S20,Rumer Willis,20,10,362.5,36.25,9.0625,3.2080627591533553,2.5,3,1,1st Place,Valentin Chmerkovskiy,Actor/Actress,26,false,0,percentage,false
Paulina Porizkova_S4,Paulina Porizkova,4,2,40.0,20.0,6.666666666666666,1.4142135623730951,7.5,0,11,Eliminated Week 2,Alec Mazo,Model,41,false,13,percentage,false
Chandler Kinney_S33,Chandler Kinney,33,9,261.5,29.055555555555557,9.069444444444445,3.7950991789119,1.6666666666666667,7,3,3rd Place,Brandon Armstrong,Actor/Actress,24,false,0,rank_v2,false
Corey Feldman_S34,Corey Feldman,34,2,24.0,12.0,4.75,4.242640687119285,14.0,0,13,Eliminated Week 2,Jenna Johnson,Actor/Actress,54,false,0,rank_v2,false
Denise Richards_S8,Denise Richards,8,3,55.0,18.333333333333332,6.111111111111111,2.5166114784235827,7.333333333333333,0,12,Eliminated Week 3,Maksim Chmerkoskiy,Actor/Actress,38,false,0,percentage,false
Geraldo Rivera_S22,Geraldo Rivera,22,2,26.0,13.0,4.333333333333333,0.0,12.0,0,12,Eliminated Week 2,Edyta Sliwinska,Journalist,72,false,10,percentage,false
"Nicole ""Snooki"" Polizzi_S17","Nicole ""Snooki"" Polizzi",17,7,176.0,25.142857142857142,8.380952380952381,3.2366943748507473,5.142857142857143,0,8,Eliminated Week 7,Sasha Farber,TV Personality,25,false,25,percentage,false
Suni Lee_S30,Suni Lee,30,9,296.5,32.94444444444444,8.430555555555555,6.277163195088828,4.333333333333333,1,5,Eliminated Week 9,Sasha Farber,Athlete,18,false,2,rank_v2,false
Drew Lachey_S15,Drew Lachey,15,3,68.0,22.666666666666668,7.555555555555556,1.2583057392117911,8.0,0,11,Eliminated Week 3,Anna Trebunskaya,Singer/Rapper,36,false,21,percentage,false
Charli D'Amelio_S31,Charli D'Amelio,31,10,379.0,37.9,9.475,4.458450154232722,1.3,8,1,1st Place,Mark Ballas,Social Media Personality,18,false,22,rank_v2,false
Chynna Phillips_S13,Chynna Phillips,13,4,90.0,22.5,7.5,2.3804761428476167,4.0,1,9,Eliminated Week 4,Tony Dovolani,Singer/Rapper,43,false,21,percentage,false
Ricki Lake_S13,Ricki Lake,13,10,265.9998,26.59998,8.86666,3.725264196686068,2.2,5,3,3rd Place,Derek Hough,Actor/Actress,42,false,0,percentage,false
Cody Rigsby_S30,Cody Rigsby,30,10,310.5,31.05,7.9125,6.9938465016676545,8.3,0,3,3rd Place,Cheryl Burke,Fitness Instructor,34,false,9,rank_v2,false
Suzanne Somers_S20,Suzanne Somers,20,5,134.0,26.8,6.7,1.6431676725154982,7.6,0,9,Eliminated Week 5,Tony Dovolani,Actor/Actress,68,false,0,percentage,false
Kenny Mayne_S2,Kenny Mayne,2,1,13.0,13.0,4.333333333333333,,9.0,0,10,Eliminated Week 1,Andrea Hale,Sports Broadcaster,46,false,24,rank_v1,false
AJ McLean_S29,AJ McLean,29,9,210.9998,23.444422222222222,7.8148074074074065,3.3582287004378446,6.555555555555555,0,7,Eliminated Week 9,Cheryl Burke,Singer/Rapper,42,false,21,rank_v2,false
David Arquette_S13,David Arquette,13,7,154.5,22.071428571428573,7.357142857142857,2.863979914800547,5.285714285714286,0,6,Eliminated Week 7,Kym Johnson,Actor/Actress,40,false,0,percentage,false
Tucker Carlson_S3,Tucker Carlson,3,1,12.0,12.0,4.0,,11.0,0,11,Eliminated Week 1,Elena Grinenko,TV Personality,37,false,25,percentage,false
Florence Henderson_S11,Florence Henderson,11,5,95.5,19.1,6.366666666666666,1.431782106327635,7.2,0,8,Eliminated Week 5,Corky Ballas,Actor/Actress,76,false,0,percentage,false
Ashley Hamiliton_S9,Ashley Hamiliton,9,1,18.9999,18.9999,6.3333,,15.0,0,16,Eliminated Week 1,Edyta Sliwinska,Actor/Actress,34,false,0,percentage,false
Bobby Bones_S27,Bobby Bones,27,9,201.5,22.38888888888889,7.462962962962964,2.7474735869724243,7.222222222222222,0,1,1st Place,Sharna Burgess,Radio Personality,38,false,20,percentage,true
Misty May-Treanor_S7,Misty May-Treanor,7,2,42.0,21.0,7.0,0.0,5.0,0,10,Withdrew,Maksim Chmerkoskiy,Athlete,31,true,2,percentage,false
Amber Rose_S23,Amber Rose,23,6,149.0,24.833333333333332,6.875,1.6020819787597227,8.333333333333334,0,9,Eliminated Week 6,Maksim Chmerkoskiy,Model,32,false,13,percentage,false
Nancy Grace_S13,Nancy Grace,13,8,169.0,21.125,7.041666666666666,2.2951812875799473,6.125,0,5,Eliminated Week 8,Tristan MacManus,TV Personality,51,false,25,percentage,false
Evan Lysacek_S10,Evan Lysacek,10,10,262.8887,26.288869999999996,8.762956666666666,1.7781178851371033,2.1,3,2,2nd Place,Anna Trebunskaya,Athlete,24,false,2,percentage,false
Chris Soules_S20,Chris Soules,20,8,227.0,28.375,7.09375,4.274091382136926,7.375,0,5,Eliminated Week 8,Witney Carson,TV Personality,33,false,25,percentage,false
Kim Fields_S22,Kim Fields,22,7,171.0,24.428571428571427,7.428571428571429,4.613644360558612,7.142857142857143,0,8,Eliminated Week 7,Sasha Farber,Actor/Actress,46,false,0,percentage,false
Charlie White_S18,Charlie White,18,9,307.5,34.166666666666664,9.023148148148147,5.024937810560446,3.3333333333333335,2,5,Eliminated Week 9,Sharna Burgess,Athlete,26,false,2,percentage,false
Apolo Anton Ohno_S4,Apolo Anton Ohno,4,10,268.8332,26.883319999999998,8.961106666666668,2.9731703994221403,2.4,3,1,1st Place,Julianne Hough,Athlete,24,false,2,percentage,false
Nancy McKeon_S27,Nancy McKeon,27,3,62.0,20.666666666666668,6.888888888888888,1.2583057392117911,8.666666666666666,0,11,Eliminated Week 3,Valentin Chmerkovskiy,Actor/Actress,52,false,0,percentage,false
Phaedra Parks_S33,Phaedra Parks,33,5,124.0,24.8,7.266666666666666,5.263078946776306,6.0,0,8,Eliminated Week 5,Val Chmerkovskiy,TV Personality,51,false,25,rank_v2,false
Cameron Mathison_S5,Cameron Mathison,5,8,194.0,24.25,8.083333333333334,2.2990681342044392,4.875,0,5,Eliminated Week 8,Edyta Sliwinska,Actor/Actress,38,false,0,percentage,false
Lolo Jones_S19,Lolo Jones,19,1,22.0,22.0,5.5,,12.0,0,13,Eliminated Week 1,Keo Motsepe,Athlete,32,false,2,percentage,false
Jodie Sweetin_S22,Jodie Sweetin,22,8,206.5,25.8125,7.958333333333334,4.913083843895081,5.375,0,6,Eliminated Week 8,Keo Motsepe,Actor/Actress,34,false,0,percentage,false
Metta World Peace (Ron)_S13,Metta World Peace (Ron),13,1,14.0,14.0,4.666666666666667,,12.0,0,12,Eliminated Week 1,Peta Murgatroyd,Athlete,31,false,2,percentage,false
Dylan Efron_S34,Dylan Efron,34,11,318.8332,28.98483636363636,8.404036363636363,9.515032805752456,5.181818181818182,2,4,4th Place,Daniella Karagach (Rumer Willis week 9),TV Personality,33,false,25,rank_v2,false
Buzz Aldrin_S10,Buzz Aldrin,10,3,39.0,13.0,4.333333333333333,1.0,10.666666666666666,0,10,Eliminated Week 3,Ashly DelGrosso,Astronaut,80,false,1,percentage,false
Heather Mills_S4,Heather Mills,4,6,133.0,22.166666666666668,7.388888888888889,2.3166067138525404,4.5,0,7,Eliminated Week 6,Jonathan Roberts,Model,39,false,13,percentage,false
Kathy Ireland_S9,Kathy Ireland,9,2,37.9999,18.99995,6.333316666666667,1.4141428516949752,13.0,0,14,Eliminated Week 2,Tony Dovolani,Model,46,false,13,percentage,false
Amanda Kloots_S30,Amanda Kloots,30,10,349.5,34.95,8.9375,5.68843856724614,2.9,1,4,4th Place,Alan Bersten,TV Personality,39,false,25,rank_v2,false
Melissa Gilbert_S14,Melissa Gilbert,14,8,186.0,23.25,7.75,3.3594217189442426,7.875,0,5,Eliminated Week 8,Maksim Chmerkoskiy,Actor/Actress,47,false,0,percentage,false
Petra Nemcova_S12,Petra Nemcova,12,5,106.0,21.2,7.066666666666667,3.1144823004794877,5.8,1,8,Eliminated Week 5,Dmitry Chaplin,Model,31,false,13,percentage,false
Jonathan Bennett_S19,Jonathan Bennett,19,6,172.0,28.666666666666668,7.166666666666667,3.7237973450050514,6.666666666666667,0,9,Eliminated Week 6,Allison Holker,Actor/Actress,33,false,0,percentage,false
Willa Ford_S3,Willa Ford,3,5,122.0,24.4,8.133333333333335,2.880972058177587,3.8,0,7,Eliminated Week 5,Maksim Chmerkoskiy,Singer/Rapper,25,false,21,percentage,false
Sabrina Bryan_S5,Sabrina Bryan,5,6,162.0,27.0,9.0,1.7888543819998317,2.0,3,7,Eliminated Week 6,Mark Ballas,Actor/Actress,23,false,0,percentage,false
Iman Shumpert_S30,Iman Shumpert,30,10,311.0,31.1,7.933333333333333,7.589466384404112,7.8,1,1,1st Place,Daniella Karagach,Athlete,31,false,2,rank_v2,false
Kim Zolciak-Biermann_S21,Kim Zolciak-Biermann,21,2,30.5,15.25,5.083333333333334,4.596194077712559,11.5,0,11,Withdrew,Tony Dovolani,TV Personality,37,true,25,percentage,false
Kate Flannery_S28,Kate Flannery,28,8,186.9998,23.374975,7.520825,3.8521598771709513,5.0,2,7,Eliminated Week 8,Pasha Pashkov,Actor/Actress,55,false,0,rank_v2,false
Aaron Carter_S9,Aaron Carter,9,8,206.4997,25.8124625,8.604154166666667,5.070427391661095,4.0,0,5,Eliminated Week 8,Karina Smirnoff,Singer/Rapper,21,false,21,percentage,false
Chuck Liddell_S9,Chuck Liddell,9,4,75.0,18.75,6.25,2.362907813126304,9.75,0,11,Eliminated Week 4,Anna Trebunskaya,Athlete,39,false,2,percentage,false
Veron Davis_S29,Veron Davis,29,6,121.0,20.166666666666668,6.722222222222222,2.136976056643281,9.0,0,11,Eliminated Week 6,Peta Murgatroyd,Athlete,36,false,2,rank_v2,false
Kelly Monaco_S15,Kelly Monaco,15,10,281.3052,28.13052,9.06434,5.180386665062325,4.9,1,3,3rd Place,Valentin Chmerkovskiy,Actor/Actress,36,false,0,percentage,false
Brooke Burke_S7,Brooke Burke,7,10,269.5,26.95,8.983333333333333,2.27852291335125,1.4,7,1,1st Place,Derek Hough,TV Personality,37,false,25,percentage,false
Reginald VelJohnson_S33,Reginald VelJohnson,33,3,52.0,17.333333333333332,5.194444444444444,3.214550253664319,11.666666666666666,0,10,Eliminated Week 3,Emma Slater,Actor/Actress,74,false,0,rank_v2,false
James Hinchcliffe_S23,James Hinchcliffe,23,11,360.4996,32.772690909090905,9.113625757575758,4.227037218065284,2.3636363636363638,4,2,2nd Place,Sharna Burgess,Racing Driver,29,false,19,percentage,false
Danica McKellar_S18,Danica McKellar,18,8,265.0,33.125,8.78125,5.986592162013855,4.25,0,6,Eliminated Week 8,Valentin Chmerkovskiy,Actor/Actress,39,false,0,percentage,false
Terrell Owens_S25,Terrell Owens,25,8,191.5,23.9375,7.59375,6.355186296021766,7.5,0,6,Eliminated Week 8,Cheryl Burke,Athlete,43,false,2,percentage,false
Anna Delvey_S33,Anna Delvey,33,2,35.0,17.5,5.833333333333334,0.7071067811865476,10.5,0,12,Eliminated Week 2,Ezra Sosa,Con artist,33,false,5,rank_v2,false
John Schneider_S27,John Schneider,27,7,151.5,21.642857142857142,7.214285714285714,3.0374644814697795,8.142857142857142,0,8,Eliminated Week 7,Emma Slater,Actor/Actress,58,false,0,percentage,false
Jason Lewis_S31,Jason Lewis,31,1,18.0,18.0,4.5,,15.0,0,16,Eliminated Week 1,Peta Murgatroyd,Actor/Actress,51,false,0,rank_v2,false
Ginger Zee_S22,Ginger Zee,22,10,270.8332,27.083319999999997,8.461106666666668,4.887148680365678,3.4,1,3,3rd Place,Valentin Chmerkovskiy,News Anchor,35,false,16,percentage,false
Jerry Springer_S3,Jerry Springer,3,7,143.0,20.428571428571427,6.809523809523809,2.878491668515698,7.285714285714286,0,5,Eliminated Week 7,Kym Johnson,TV Personality,62,false,25,percentage,false
Derek Fisher_S25,Derek Fisher,25,4,81.0,20.25,6.75,2.2173557826083456,9.0,0,11,Eliminated Week 4,Sharna Burgess,Athlete,43,false,2,percentage,false
