contestant_id,celebrity_name,season,week,judge,score
Paige VanZant_S22,Paige VanZant,22,3,3,8.0
Paige VanZant_S22,Paige VanZant,22,4,1,9.0
Paige VanZant_S22,Paige VanZant,22,4,2,9.0
Paige VanZant_S22,Paige VanZant,22,4,3,9.0
Paige VanZant_S22,Paige VanZant,22,4,4,9.0
Paige VanZant_S22,Paige VanZant,22,5,1,8.0
Paige VanZant_S22,Paige VanZant,22,5,2,8.0
Paige VanZant_S22,Paige VanZant,22,5,3,7.0
Paige VanZant_S22,Paige VanZant,22,5,4,8.0
Paige VanZant_S22,Paige VanZant,22,6,1,9.0
Paige VanZant_S22,Paige VanZant,22,6,2,10.0
Paige VanZant_S22,Paige VanZant,22,6,3,9.0
Paige VanZant_S22,Paige VanZant,22,7,1,9.0
Paige VanZant_S22,Paige VanZant,22,7,2,9.0
Paige VanZant_S22,Paige VanZant,22,7,3,9.5
Paige VanZant_S22,Paige VanZant,22,8,1,10.0
Paige VanZant_S22,Paige VanZant,22,8,2,9.0
Paige VanZant_S22,Paige VanZant,22,8,3,9.0
Paige VanZant_S22,Paige VanZant,22,9,1,10.0
Paige VanZant_S22,Paige VanZant,22,9,2,9.5
Paige VanZant_S22,Paige VanZant,22,9,3,10.0
Paige VanZant_S22,Paige VanZant,22,10,1,10.0
Paige VanZant_S22,Paige VanZant,22,10,2,9.6666
Paige VanZant_S22,Paige VanZant,22,10,3,10.0
Geraldo Rivera_S22,Geraldo Rivera,22,1,1,5.0
Geraldo Rivera_S22,Geraldo Rivera,22,1,2,4.0
Geraldo Rivera_S22,Geraldo Rivera,22,1,3,4.0
Geraldo Rivera_S22,Geraldo Rivera,22,2,1,5.0
Geraldo Rivera_S22,Geraldo Rivera,22,2,2,4.0
Geraldo Rivera_S22,Geraldo Rivera,22,2,3,4.0
Geraldo Rivera_S22,Geraldo Rivera,22,3,1,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,3,2,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,3,3,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,4,1,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,4,2,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,4,3,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,4,4,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,5,1,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,5,2,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,5,3,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,5,4,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,6,1,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,6,2,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,6,3,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,7,1,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,7,2,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,7,3,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,8,1,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,8,2,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,8,3,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,9,1,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,9,2,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,9,3,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,10,1,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,10,2,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,10,3,0.0
Nyle DiMarco_S22,Nyle DiMarco,22,1,1,8.0
Nyle DiMarco_S22,Nyle DiMarco,22,1,2,7.0
Nyle DiMarco_S22,Nyle DiMarco,22,1,3,8.0
Nyle DiMarco_S22,Nyle DiMarco,22,2,1,7.0
Nyle DiMarco_S22,Nyle DiMarco,22,2,2,6.0
Nyle DiMarco_S22,Nyle DiMarco,22,2,3,7.0
Nyle DiMarco_S22,Nyle DiMarco,22,3,1,8.0
Nyle DiMarco_S22,Nyle DiMarco,22,3,2,8.0
Nyle DiMarco_S22,Nyle DiMarco,22,3,3,9.0
Nyle DiMarco_S22,Nyle DiMarco,22,4,1,8.0
Nyle DiMarco_S22,Nyle DiMarco,22,4,2,8.0
Nyle DiMarco_S22,Nyle DiMarco,22,4,3,9.0
Nyle DiMarco_S22,Nyle DiMarco,22,4,4,9.0
Nyle DiMarco_S22,Nyle DiMarco,22,5,1,9.0
Nyle DiMarco_S22,Nyle DiMarco,22,5,2,10.0
Nyle DiMarco_S22,Nyle DiMarco,22,5,3,9.0
Nyle DiMarco_S22,Nyle DiMarco,22,5,4,9.0
Nyle DiMarco_S22,Nyle DiMarco,22,6,1,8.0
Nyle DiMarco_S22,Nyle DiMarco,22,6,2,8.0
Nyle DiMarco_S22,Nyle DiMarco,22,6,3,9.0
Nyle DiMarco_S22,Nyle DiMarco,22,7,1,9.5
Nyle DiMarco_S22,Nyle DiMarco,22,7,2,9.0
Nyle DiMarco_S22,Nyle DiMarco,22,7,3,9.5
Nyle DiMarco_S22,Nyle DiMarco,22,8,1,10.0
Nyle DiMarco_S22,Nyle DiMarco,22,8,2,9.0
Nyle DiMarco_S22,Nyle DiMarco,22,8,3,10.0
Nyle DiMarco_S22,Nyle DiMarco,22,9,1,9.5
Nyle DiMarco_S22,Nyle DiMarco,22,9,2,9.5
Nyle DiMarco_S22,Nyle DiMarco,22,9,3,9.5
Nyle DiMarco_S22,Nyle DiMarco,22,10,1,9.6666
Nyle DiMarco_S22,Nyle DiMarco,22,10,2,9.6666
Nyle DiMarco_S22,Nyle DiMarco,22,10,3,9.6666
Ginger Zee_S22,Ginger Zee,22,1,1,8.0
Ginger Zee_S22,Ginger Zee,22,1,2,7.0
Ginger Zee_S22,Ginger Zee,22,1,3,8.0
Ginger Zee_S22,Ginger Zee,22,2,1,7.0
Ginger Zee_S22,Ginger Zee,22,2,2,7.0
Ginger Zee_S22,Ginger Zee,22,2,3,7.0
Ginger Zee_S22,Ginger Zee,22,3,1,7.0
Ginger Zee_S22,Ginger Zee,22,3,2,7.0
Ginger Zee_S22,Ginger Zee,22,3,3,7.0
Ginger Zee_S22,Ginger Zee,22,4,1,9.0
Ginger Zee_S22,Ginger Zee,22,4,2,9.0
Ginger Zee_S22,Ginger Zee,22,4,3,9.0
Ginger Zee_S22,Ginger Zee,22,4,4,9.0
Ginger Zee_S22,Ginger Zee,22,5,1,8.0
Ginger Zee_S22,Ginger Zee,22,5,2,8.0
Ginger Zee_S22,Ginger Zee,22,5,3,8.0
Ginger Zee_S22,Ginger Zee,22,5,4,8.0
Ginger Zee_S22,Ginger Zee,22,6,1,8.0
Ginger Zee_S22,Ginger Zee,22,6,2,8.0
Ginger Zee_S22,Ginger Zee,22,6,3,8.0
Ginger Zee_S22,Ginger Zee,22,7,1,9.0
Ginger Zee_S22,Ginger Zee,22,7,2,9.0
Ginger Zee_S22,Ginger Zee,22,7,3,9.5
Ginger Zee_S22,Ginger Zee,22,8,1,10.0
Ginger Zee_S22,Ginger Zee,22,8,2,10.0
Ginger Zee_S22,Ginger Zee,22,8,3,10.0
Ginger Zee_S22,Ginger Zee,22,9,1,9.0
Ginger Zee_S22,Ginger Zee,22,9,2,9.5
Ginger Zee_S22,Ginger Zee,22,9,3,9.5
Ginger Zee_S22,Ginger Zee,22,10,1,9.3333
Ginger Zee_S22,Ginger Zee,22,10,2,9.6666
Ginger Zee_S22,Ginger Zee,22,10,3,9.3333
Wanya Morris_S22,Wanya Morris,22,1,1,8.0
Wanya Morris_S22,Wanya Morris,22,1,2,7.0
Wanya Morris_S22,Wanya Morris,22,1,3,8.0
Wanya Morris_S22,Wanya Morris,22,2,1,8.0
Wanya Morris_S22,Wanya Morris,22,2,2,8.0
Wanya Morris_S22,Wanya Morris,22,2,3,8.0
Wanya Morris_S22,Wanya Morris,22,3,1,8.0
Wanya Morris_S22,Wanya Morris,22,3,2,8.0
Wanya Morris_S22,Wanya Morris,22,3,3,8.0
Wanya Morris_S22,Wanya Morris,22,4,1,8.0
Wanya Morris_S22,Wanya Morris,22,4,2,9.0
Wanya Morris_S22,Wanya Morris,22,4,3,9.0
Wanya Morris_S22,Wanya Morris,22,4,4,9.0
Wanya Morris_S22,Wanya Morris,22,5,1,8.0
Wanya Morris_S22,Wanya Morris,22,5,2,7.0
Wanya Morris_S22,Wanya Morris,22,5,3,7.0
Wanya Morris_S22,Wanya Morris,22,5,4,8.0
Wanya Morris_S22,Wanya Morris,22,6,1,10.0
Wanya Morris_S22,Wanya Morris,22,6,2,9.0
Wanya Morris_S22,Wanya Morris,22,6,3,10.0
Wanya Morris_S22,Wanya Morris,22,7,1,9.0
Wanya Morris_S22,Wanya Morris,22,7,2,9.0
Wanya Morris_S22,Wanya Morris,22,7,3,9.5
Wanya Morris_S22,Wanya Morris,22,8,1,8.0
Wanya Morris_S22,Wanya Morris,22,8,2,8.0
Wanya Morris_S22,Wanya Morris,22,8,3,9.0
Wanya Morris_S22,Wanya Morris,22,9,1,10.0
Wanya Morris_S22,Wanya Morris,22,9,2,10.0
Wanya Morris_S22,Wanya Morris,22,9,3,10.0
Wanya Morris_S22,Wanya Morris,22,10,1,0.0
Wanya Morris_S22,Wanya Morris,22,10,2,0.0
Wanya Morris_S22,Wanya Morris,22,10,3,0.0
Marla Maples_S22,Marla Maples,22,1,1,7.0
Marla Maples_S22,Marla Maples,22,1,2,7.0
Marla Maples_S22,Marla Maples,22,1,3,7.0
Marla Maples_S22,Marla Maples,22,2,1,7.0
Marla Maples_S22,Marla Maples,22,2,2,6.0
Marla Maples_S22,Marla Maples,22,2,3,7.0
Marla Maples_S22,Marla Maples,22,3,1,7.0
Marla Maples_S22,Marla Maples,22,3,2,7.0
Marla Maples_S22,Marla Maples,22,3,3,7.0
Marla Maples_S22,Marla Maples,22,4,1,7.0
Marla Maples_S22,Marla Maples,22,4,2,7.0
Marla Maples_S22,Marla Maples,22,4,3,7.0
Marla Maples_S22,Marla Maples,22,4,4,7.0
Marla Maples_S22,Marla Maples,22,5,1,0.0
Marla Maples_S22,Marla Maples,22,5,2,0.0
Marla Maples_S22,Marla Maples,22,5,3,0.0
Marla Maples_S22,Marla Maples,22,5,4,0.0
Marla Maples_S22,Marla Maples,22,6,1,0.0
Marla Maples_S22,Marla Maples,22,6,2,0.0
Marla Maples_S22,Marla Maples,22,6,3,0.0
Marla Maples_S22,Marla Maples,22,7,1,0.0
Marla Maples_S22,Marla Maples,22,7,2,0.0
Marla Maples_S22,Marla Maples,22,7,3,0.0
Marla Maples_S22,Marla Maples,22,8,1,0.0
Marla Maples_S22,Marla Maples,22,8,2,0.0
Marla Maples_S22,Marla Maples,22,8,3,0.0
Marla Maples_S22,Marla Maples,22,9,1,0.0
Marla Maples_S22,Marla Maples,22,9,2,0.0
Marla Maples_S22,Marla Maples,22,9,3,0.0
Marla Maples_S22,Marla Maples,22,10,1,0.0
Marla Maples_S22,Marla Maples,22,10,2,0.0
Marla Maples_S22,Marla Maples,22,10,3,0.0
Jake T. Austin_S23,Jake T. Austin,23,1,1,5.0
Jake T. Austin_S23,Jake T. Austin,23,1,2,6.0
Jake T. Austin_S23,Jake T. Austin,23,1,3,5.0
Jake T. Austin_S23,Jake T. Austin,23,1,4,6.0
Jake T. Austin_S23,Jake T. Austin,23,2,1,6.0
Jake T. Austin_S23,Jake T. Austin,23,2,2,6.0
Jake T. Austin_S23,Jake T. Austin,23,2,3,6.0
Jake T. Austin_S23,Jake T. Austin,23,2,4,6.0
Jake T. Austin_S23,Jake T. Austin,23,3,1,0.0
Jake T. Austin_S23,Jake T. Austin,23,3,2,0.0
Jake T. Austin_S23,Jake T. Austin,23,3,3,0.0
Jake T. Austin_S23,Jake T. Austin,23,3,4,0.0
Jake T. Austin_S23,Jake T. Austin,23,4,1,0.0
Jake T. Austin_S23,Jake T. Austin,23,4,2,0.0
Jake T. Austin_S23,Jake T. Austin,23,4,3,0.0
Jake T. Austin_S23,Jake T. Austin,23,5,1,0.0
Jake T. Austin_S23,Jake T. Austin,23,5,2,0.0
Jake T. Austin_S23,Jake T. Austin,23,5,3,0.0
Jake T. Austin_S23,Jake T. Austin,23,6,1,0.0
Jake T. Austin_S23,Jake T. Austin,23,6,2,0.0
Jake T. Austin_S23,Jake T. Austin,23,6,3,0.0
Jake T. Austin_S23,Jake T. Austin,23,6,4,0.0
Jake T. Austin_S23,Jake T. Austin,23,7,1,0.0
Jake T. Austin_S23,Jake T. Austin,23,7,2,0.0
Jake T. Austin_S23,Jake T. Austin,23,7,3,0.0
Jake T. Austin_S23,Jake T. Austin,23,7,4,0.0
Jake T. Austin_S23,Jake T. Austin,23,8,1,0.0
Jake T. Austin_S23,Jake T. Austin,23,8,2,0.0
Jake T. Austin_S23,Jake T. Austin,23,8,3,0.0
Jake T. Austin_S23,Jake T. Austin,23,9,1,0.0
Jake T. Austin_S23,Jake T. Austin,23,9,2,0.0
Jake T. Austin_S23,Jake T. Austin,23,9,3,0.0
Jake T. Austin_S23,Jake T. Austin,23,9,4,0.0
Jake T. Austin_S23,Jake T. Austin,23,10,1,0.0
Jake T. Austin_S23,Jake T. Austin,23,10,2,0.0
Jake T. Austin_S23,Jake T. Austin,23,10,3,0.0
Jake T. Austin_S23,Jake T. Austin,23,11,1,0.0
Jake T. Austin_S23,Jake T. Austin,23,11,2,0.0
Jake T. Austin_S23,Jake T. Austin,23,11,3,0.0
Jake T. Austin_S23,Jake T. Austin,23,11,4,0.0
Maureen McCormick_S23,Maureen McCormick,23,1,1,6.0
Maureen McCormick_S23,Maureen McCormick,23,1,2,5.0
Maureen McCormick_S23,Maureen McCormick,23,1,3,5.0
Maureen McCormick_S23,Maureen McCormick,23,1,4,6.0
Maureen McCormick_S23,Maureen McCormick,23,2,1,7.0
Maureen McCormick_S23,Maureen McCormick,23,2,2,6.0
Maureen McCormick_S23,Maureen McCormick,23,2,3,6.0
Maureen McCormick_S23,Maureen McCormick,23,2,4,7.0
Maureen McCormick_S23,Maureen McCormick,23,3,1,7.0
Maureen McCormick_S23,Maureen McCormick,23,3,2,7.0
Maureen McCormick_S23,Maureen McCormick,23,3,3,7.0
Maureen McCormick_S23,Maureen McCormick,23,3,4,7.0
Maureen McCormick_S23,Maureen McCormick,23,4,1,8.0
Maureen McCormick_S23,Maureen McCormick,23,4,2,8.0
Maureen McCormick_S23,Maureen McCormick,23,4,3,8.0
Maureen McCormick_S23,Maureen McCormick,23,5,1,8.0
Maureen McCormick_S23,Maureen McCormick,23,5,2,8.0
Maureen McCormick_S23,Maureen McCormick,23,5,3,8.0
Maureen McCormick_S23,Maureen McCormick,23,6,1,8.0
Maureen McCormick_S23,Maureen McCormick,23,6,2,7.0
Maureen McCormick_S23,Maureen McCormick,23,6,3,8.0
Maureen McCormick_S23,Maureen McCormick,23,6,4,8.0
Maureen McCormick_S23,Maureen McCormick,23,7,1,8.5
Maureen McCormick_S23,Maureen McCormick,23,7,2,8.0
Maureen McCormick_S23,Maureen McCormick,23,7,3,8.0
Maureen McCormick_S23,Maureen McCormick,23,7,4,8.5
Maureen McCormick_S23,Maureen McCormick,23,8,1,0.0
Maureen McCormick_S23,Maureen McCormick,23,8,2,0.0
Maureen McCormick_S23,Maureen McCormick,23,8,3,0.0
Maureen McCormick_S23,Maureen McCormick,23,9,1,0.0
Maureen McCormick_S23,Maureen McCormick,23,9,2,0.0
Maureen McCormick_S23,Maureen McCormick,23,9,3,0.0
Maureen McCormick_S23,Maureen McCormick,23,9,4,0.0
Maureen McCormick_S23,Maureen McCormick,23,10,1,0.0
Maureen McCormick_S23,Maureen McCormick,23,10,2,0.0
Maureen McCormick_S23,Maureen McCormick,23,10,3,0.0
Maureen McCormick_S23,Maureen McCormick,23,11,1,0.0
Maureen McCormick_S23,Maureen McCormick,23,11,2,0.0
Maureen McCormick_S23,Maureen McCormick,23,11,3,0.0
Maureen McCormick_S23,Maureen McCormick,23,11,4,0.0
Marilu Henner_S23,Marilu Henner,23,1,1,7.0
Marilu Henner_S23,Marilu Henner,23,1,2,7.0
Marilu Henner_S23,Marilu Henner,23,1,3,6.0
Marilu Henner_S23,Marilu Henner,23,1,4,7.0
Marilu Henner_S23,Marilu Henner,23,2,1,7.0
Marilu Henner_S23,Marilu Henner,23,2,2,6.0
Marilu Henner_S23,Marilu Henner,23,2,3,7.0
Marilu Henner_S23,Marilu Henner,23,2,4,7.0
Marilu Henner_S23,Marilu Henner,23,3,1,7.0
Marilu Henner_S23,Marilu Henner,23,3,2,7.0
Marilu Henner_S23,Marilu Henner,23,3,3,7.0
Marilu Henner_S23,Marilu Henner,23,3,4,7.0
Marilu Henner_S23,Marilu Henner,23,4,1,7.0
Marilu Henner_S23,Marilu Henner,23,4,2,7.0
Marilu Henner_S23,Marilu Henner,23,4,3,7.0
Marilu Henner_S23,Marilu Henner,23,5,1,9.0
Marilu Henner_S23,Marilu Henner,23,5,2,9.0
Marilu Henner_S23,Marilu Henner,23,5,3,9.0
Marilu Henner_S23,Marilu Henner,23,6,1,8.0
Marilu Henner_S23,Marilu Henner,23,6,2,9.0
Marilu Henner_S23,Marilu Henner,23,6,3,9.0
Marilu Henner_S23,Marilu Henner,23,6,4,8.0
Marilu Henner_S23,Marilu Henner,23,7,1,7.5
Marilu Henner_S23,Marilu Henner,23,7,2,8.0
Marilu Henner_S23,Marilu Henner,23,7,3,8.5
Marilu Henner_S23,Marilu Henner,23,7,4,8.0
Marilu Henner_S23,Marilu Henner,23,8,1,7.0
Marilu Henner_S23,Marilu Henner,23,8,2,8.0
Marilu Henner_S23,Marilu Henner,23,8,3,8.0
Marilu Henner_S23,Marilu Henner,23,9,1,9.0
Marilu Henner_S23,Marilu Henner,23,9,2,9.0
Marilu Henner_S23,Marilu Henner,23,9,3,9.0
Marilu Henner_S23,Marilu Henner,23,9,4,9.0
Marilu Henner_S23,Marilu Henner,23,10,1,0.0
Marilu Henner_S23,Marilu Henner,23,10,2,0.0
Marilu Henner_S23,Marilu Henner,23,10,3,0.0
Marilu Henner_S23,Marilu Henner,23,11,1,0.0
Marilu Henner_S23,Marilu Henner,23,11,2,0.0
Marilu Henner_S23,Marilu Henner,23,11,3,0.0
Marilu Henner_S23,Marilu Henner,23,11,4,0.0
Ryan Lochte_S23,Ryan Lochte,23,1,1,6.0
Ryan Lochte_S23,Ryan Lochte,23,1,2,6.0
Ryan Lochte_S23,Ryan Lochte,23,1,3,6.0
Ryan Lochte_S23,Ryan Lochte,23,1,4,6.0
Ryan Lochte_S23,Ryan Lochte,23,2,1,6.0
Ryan Lochte_S23,Ryan Lochte,23,2,2,6.0
Ryan Lochte_S23,Ryan Lochte,23,2,3,6.0
Ryan Lochte_S23,Ryan Lochte,23,2,4,6.0
Ryan Lochte_S23,Ryan Lochte,23,3,1,6.0
Ryan Lochte_S23,Ryan Lochte,23,3,2,7.0
Ryan Lochte_S23,Ryan Lochte,23,3,3,6.0
Ryan Lochte_S23,Ryan Lochte,23,3,4,6.0
Ryan Lochte_S23,Ryan Lochte,23,4,1,7.0
Ryan Lochte_S23,Ryan Lochte,23,4,2,7.0
Ryan Lochte_S23,Ryan Lochte,23,4,3,8.0
Ryan Lochte_S23,Ryan Lochte,23,5,1,8.0
Ryan Lochte_S23,Ryan Lochte,23,5,2,8.0
Ryan Lochte_S23,Ryan Lochte,23,5,3,8.0
Ryan Lochte_S23,Ryan Lochte,23,6,1,7.0
Ryan Lochte_S23,Ryan Lochte,23,6,2,8.0
Ryan Lochte_S23,Ryan Lochte,23,6,3,8.0
Ryan Lochte_S23,Ryan Lochte,23,6,4,7.0
Ryan Lochte_S23,Ryan Lochte,23,7,1,8.5
Ryan Lochte_S23,Ryan Lochte,23,7,2,8.0
Ryan Lochte_S23,Ryan Lochte,23,7,3,8.0
Ryan Lochte_S23,Ryan Lochte,23,7,4,8.5
Ryan Lochte_S23,Ryan Lochte,23,8,1,8.0
Ryan Lochte_S23,Ryan Lochte,23,8,2,9.0
Ryan Lochte_S23,Ryan Lochte,23,8,3,9.0
Ryan Lochte_S23,Ryan Lochte,23,9,1,0.0
Ryan Lochte_S23,Ryan Lochte,23,9,2,0.0
Ryan Lochte_S23,Ryan Lochte,23,9,3,0.0
Ryan Lochte_S23,Ryan Lochte,23,9,4,0.0
Ryan Lochte_S23,Ryan Lochte,23,10,1,0.0
Ryan Lochte_S23,Ryan Lochte,23,10,2,0.0
Ryan Lochte_S23,Ryan Lochte,23,10,3,0.0
Ryan Lochte_S23,Ryan Lochte,23,11,1,0.0
Ryan Lochte_S23,Ryan Lochte,23,11,2,0.0
Ryan Lochte_S23,Ryan Lochte,23,11,3,0.0
Ryan Lochte_S23,Ryan Lochte,23,11,4,0.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,1,1,7.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,1,2,6.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,1,3,6.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,1,4,7.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,2,1,7.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,2,2,7.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,2,3,7.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,2,4,7.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,3,1,8.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,3,2,8.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,3,3,8.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,3,4,8.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,4,1,8.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,4,2,7.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,4,3,8.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,5,1,8.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,5,2,8.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,5,3,8.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,6,1,9.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,6,2,10.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,6,3,9.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,6,4,9.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,7,1,9.5
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,7,2,9.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,7,3,9.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,7,4,9.5
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,8,1,10.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,8,2,10.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,8,3,10.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,9,1,9.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,9,2,9.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,9,3,10.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,9,4,9.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,10,1,9.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,10,2,9.5
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,10,3,9.5
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,11,1,9.3333
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,11,2,9.6666
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,11,3,9.6666
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,11,4,9.6666
Laurie Hernandez_S23,Laurie Hernandez,23,1,1,8.0
Laurie Hernandez_S23,Laurie Hernandez,23,1,2,8.0
Laurie Hernandez_S23,Laurie Hernandez,23,1,3,7.0
Laurie Hernandez_S23,Laurie Hernandez,23,1,4,8.0
Laurie Hernandez_S23,Laurie Hernandez,23,2,1,8.0
Laurie Hernandez_S23,Laurie Hernandez,23,2,2,8.0
Laurie Hernandez_S23,Laurie Hernandez,23,2,3,8.0
Laurie Hernandez_S23,Laurie Hernandez,23,2,4,8.0
Laurie Hernandez_S23,Laurie Hernandez,23,3,1,7.0
Laurie Hernandez_S23,Laurie Hernandez,23,3,2,8.0
Laurie Hernandez_S23,Laurie Hernandez,23,3,3,8.0
Laurie Hernandez_S23,Laurie Hernandez,23,3,4,8.0
Laurie Hernandez_S23,Laurie Hernandez,23,4,1,10.0
Laurie Hernandez_S23,Laurie Hernandez,23,4,2,10.0
Laurie Hernandez_S23,Laurie Hernandez,23,4,3,10.0
Laurie Hernandez_S23,Laurie Hernandez,23,5,1,8.0
Laurie Hernandez_S23,Laurie Hernandez,23,5,2,9.0
Laurie Hernandez_S23,Laurie Hernandez,23,5,3,8.0
Laurie Hernandez_S23,Laurie Hernandez,23,6,1,9.0
Laurie Hernandez_S23,Laurie Hernandez,23,6,2,9.0
Laurie Hernandez_S23,Laurie Hernandez,23,6,3,9.0
Laurie Hernandez_S23,Laurie Hernandez,23,6,4,10.0
Laurie Hernandez_S23,Laurie Hernandez,23,7,1,8.0
Laurie Hernandez_S23,Laurie Hernandez,23,7,2,8.5
Laurie Hernandez_S23,Laurie Hernandez,23,7,3,9.0
Laurie Hernandez_S23,Laurie Hernandez,23,7,4,9.0
Laurie Hernandez_S23,Laurie Hernandez,23,8,1,11.0
Laurie Hernandez_S23,Laurie Hernandez,23,8,2,11.0
Laurie Hernandez_S23,Laurie Hernandez,23,8,3,11.0
Laurie Hernandez_S23,Laurie Hernandez,23,9,1,10.0
Laurie Hernandez_S23,Laurie Hernandez,23,9,2,10.0
Laurie Hernandez_S23,Laurie Hernandez,23,9,3,10.0
Laurie Hernandez_S23,Laurie Hernandez,23,9,4,10.0
Laurie Hernandez_S23,Laurie Hernandez,23,10,1,10.0
Laurie Hernandez_S23,Laurie Hernandez,23,10,2,10.0
Laurie Hernandez_S23,Laurie Hernandez,23,10,3,10.0
Laurie Hernandez_S23,Laurie Hernandez,23,11,1,9.6666
Laurie Hernandez_S23,Laurie Hernandez,23,11,2,10.0
Laurie Hernandez_S23,Laurie Hernandez,23,11,3,9.6666
Laurie Hernandez_S23,Laurie Hernandez,23,11,4,10.0
Amber Rose_S23,Amber Rose,23,1,1,6.0
Amber Rose_S23,Amber Rose,23,1,2,6.0
Amber Rose_S23,Amber Rose,23,1,3,6.0
Amber Rose_S23,Amber Rose,23,1,4,6.0
Amber Rose_S23,Amber Rose,23,2,1,6.0
Amber Rose_S23,Amber Rose,23,2,2,6.0
Amber Rose_S23,Amber Rose,23,2,3,6.0
Amber Rose_S23,Amber Rose,23,2,4,6.0
Amber Rose_S23,Amber Rose,23,3,1,7.0
Amber Rose_S23,Amber Rose,23,3,2,6.0
Amber Rose_S23,Amber Rose,23,3,3,6.0
Amber Rose_S23,Amber Rose,23,3,4,6.0
Amber Rose_S23,Amber Rose,23,4,1,8.0
Amber Rose_S23,Amber Rose,23,4,2,8.0
Amber Rose_S23,Amber Rose,23,4,3,8.0
Amber Rose_S23,Amber Rose,23,5,1,8.0
Amber Rose_S23,Amber Rose,23,5,2,8.0
Amber Rose_S23,Amber Rose,23,5,3,8.0
Amber Rose_S23,Amber Rose,23,6,1,7.0
Amber Rose_S23,Amber Rose,23,6,2,7.0
Amber Rose_S23,Amber Rose,23,6,3,7.0
Amber Rose_S23,Amber Rose,23,6,4,7.0
Amber Rose_S23,Amber Rose,23,7,1,0.0
Amber Rose_S23,Amber Rose,23,7,2,0.0
Amber Rose_S23,Amber Rose,23,7,3,0.0
Amber Rose_S23,Amber Rose,23,7,4,0.0
