contestant_id,celebrity_name,season,weeks_competed,season_total_score,season_avg_weekly_score,season_avg_score,score_stddev,avg_rank,weeks_ranked_first,voting_method,celebrity_name_right,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season_right,results,placement,is_controversy
Ginger Zee_S22,Ginger Zee,22,10,270.8332,27.083319999999997,8.461106666666668,4.887148680365678,3.6,0,percentage,Ginger Zee,Valentin Chmerkovskiy,News Anchor,California,United States,35,22,3rd Place,3,false
Antonio Brown_S22,Antonio Brown,22,9,228.5,25.38888888888889,7.898148148148148,4.897561751638372,5.777777777777778,0,percentage,Antonio Brown,Sharna Burgess,Athlete,Florida,United States,27,22,Eliminated Week 9,5,false
Paige VanZant_S22,Paige VanZant,22,10,277.6666,27.76666,8.69722,4.317060213772022,2.6,3,percentage,Paige VanZant,Mark Ballas,Athlete,Oregon,United States,22,22,2nd Place,2,false
Geraldo Rivera_S22,Geraldo Rivera,22,2,26.0,13.0,4.333333333333333,0.0,12.0,0,percentage,Geraldo Rivera,Edyta Sliwinska,Journalist,New York,United States,72,22,Eliminated Week 2,12,false
Marla Maples_S22,Marla Maples,22,4,90.0,22.5,6.916666666666667,3.696845502136472,7.25,0,percentage,Marla Maples,Tony Dovolani,TV Personality,Georgia,United States,52,22,Eliminated Week 4,10,false
Von Miller_S22,Von Miller,22,7,172.0,24.571428571428573,7.464285714285714,4.68533680244878,6.571428571428571,0,percentage,Von Miller,Witney Carson,Athlete,Texas,United States,27,22,Eliminated Week 7,7,false
Mischa Barton_S22,Mischa Barton,22,3,49.0,16.333333333333332,5.444444444444444,1.5275252316519472,10.666666666666666,0,percentage,Mischa Barton,Artem Chigvintsev,Actor/Actress,,England,30,22,Eliminated Week 3,11,false
Kim Fields_S22,Kim Fields,22,7,171.0,24.428571428571427,7.428571428571429,4.613644360558612,7.142857142857143,0,percentage,Kim Fields,Sasha Farber,Actor/Actress,New York,United States,46,22,Eliminated Week 7,8,false
Doug Flutie_S22,Doug Flutie,22,6,128.0,21.333333333333332,6.388888888888889,4.366539438350085,9.0,0,percentage,Doug Flutie,Karina Smirnoff,Athlete,Maryland,United States,53,22,Eliminated Week 6,9,false
Wanya Morris_S22,Wanya Morris,22,9,247.5,27.5,8.564814814814815,3.905124837953327,2.888888888888889,2,percentage,Wanya Morris,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,22,Eliminated Week 9,4,false
Jana Kramer_S23,Jana Kramer,23,11,340.0,30.90909090909091,8.545454545454545,5.774158734474581,4.090909090909091,2,percentage,Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,false
Maureen McCormick_S23,Maureen McCormick,23,7,188.0,26.857142857142858,7.285714285714286,4.017817460121495,7.285714285714286,0,percentage,Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,23,Eliminated Week 7,8,false
Babyface_S23,Babyface,23,4,99.0,24.75,6.5625,4.9916597106239795,7.5,0,percentage,Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,23,Eliminated Week 4,11,false
Jake T. Austin_S23,Jake T. Austin,23,2,46.0,23.0,5.75,1.4142135623730951,10.5,0,percentage,Jake T. Austin,Jenna Johnson,Actor/Actress,New York,United States,21,23,Eliminated Week 2,13,false
Laurie Hernandez_S23,Laurie Hernandez,23,11,362.83320000000003,32.98483636363637,9.140148484848485,4.45372757300505,2.3636363636363638,3,percentage,Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,false
Vanilla Ice_S23,Vanilla Ice,23,4,97.0,24.25,6.541666666666667,1.5000000000000004,8.0,0,percentage,Vanilla Ice,Witney Carson,Singer/Rapper,Texas,United States,48,23,Eliminated Week 4,10,false
Rick Perry_S23,Rick Perry,23,3,65.0,21.666666666666668,5.416666666666667,1.5275252316519463,12.666666666666666,0,percentage,Rick Perry,Emma Slater,Politician,Texas,United States,66,23,Eliminated Week 3,12,false
Marilu Henner_S23,Marilu Henner,23,9,255.0,28.333333333333332,7.740740740740741,4.898979485566357,5.888888888888889,0,percentage,Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,23,Eliminated Week 9,6,false
James Hinchcliffe_S23,James Hinchcliffe,23,11,360.4996,32.772690909090905,9.113625757575758,4.227037218065284,2.4545454545454546,4,percentage,James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,false
Terra Jole_S23,Terra Jole,23,10,294.5,29.45,8.245833333333334,4.437529342625992,3.9,1,percentage,Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,23,Eliminated Week 10,5,false
Ryan Lochte_S23,Ryan Lochte,23,8,208.0,26.0,7.25,3.664501525251616,8.375,0,percentage,Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,23,Eliminated Week 8,7,false
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,11,340.3331,30.939372727272726,8.530297727272727,5.654501952266161,4.2727272727272725,1,percentage,Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,23,3rd Place,3,false
Amber Rose_S23,Amber Rose,23,6,149.0,24.833333333333332,6.875,1.6020819787597227,8.333333333333334,0,percentage,Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,23,Eliminated Week 6,9,false
Simone Biles_S24,Simone Biles,24,9,316.5,35.166666666666664,8.791666666666666,3.640054944640261,2.6666666666666665,2,percentage,Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,24,Eliminated Week 9,4,false
David Ross_S24,David Ross,24,10,312.8333,31.28333,7.8208325,2.9038543352088295,5.7,0,percentage,David Ross,Lindsay Arnold,Athlete,Georgia,United States,40,24,2nd Place,2,false
Rashad Jennings_S24,Rashad Jennings,24,10,351.6666,35.16666,8.791665,4.1499585005154005,2.8,2,percentage,Rashad Jennings,Emma Slater,Athlete,Virginia,United States,32,24,1st Place,1,false
Normani_S24,Normani,24,10,358.83320000000003,35.883320000000005,8.970830000000001,4.585291460698608,2.3,5,percentage,Normani,Valentin Chmerkovskiy,Singer/Rapper,Georgia,United States,20,24,3rd Place,3,false
Charo_S24,Charo,24,3,70.0,23.333333333333332,5.833333333333333,2.081665999466133,10.0,0,percentage,Charo,Keo Motsepe,Actor/Actress,,Spain,66,24,Eliminated Week 3,11,false
Bonner Bolton_S24,Bonner Bolton,24,8,227.5,28.4375,7.109375,3.6394416761758555,7.125,0,percentage,Bonner Bolton,Sharna Burgess,Athlete,Texas,United States,29,24,Eliminated Week 8,5,false
Heather Morris_S24,Heather Morris,24,6,197.0,32.833333333333336,8.208333333333334,3.311595788538611,2.8333333333333335,1,percentage,Heather Morris,Maksim Chmerkoskiy,Actor/Actress,California,United States,30,24,Eliminated Week 6,8,false
Nick Viall_S24,Nick Viall,24,7,203.5,29.071428571428573,7.267857142857143,4.147575310031266,7.142857142857143,0,percentage,Nick Viall,Peta Murgatroyd,TV Personality,Wisconsin,United States,36,24,Eliminated Week 7,6,false
Nancy Kerrigan_S24,Nancy Kerrigan,24,7,227.5,32.5,8.125,3.329164059239696,4.142857142857143,0,percentage,Nancy Kerrigan,Artem Chigvintsev,Athlete,Massachusetts,United States,47,24,Eliminated Week 7,7,false
Erika Jayne_S24,Erika Jayne,24,5,140.0,28.0,7.0,3.1622776601683795,7.0,0,percentage,Erika Jayne,Gleb Savchenko,Singer/Rapper,Georgia,United States,45,24,Eliminated Week 5,9,false
Chris Kattan_S24,Chris Kattan,24,2,39.0,19.5,4.875,3.5355339059327378,11.5,0,percentage,Chris Kattan,Witney Carson,Comedian,California,United States,46,24,Eliminated Week 2,12,false
Mr. T_S24,Mr. T,24,4,94.0,23.5,5.875,3.415650255319866,11.0,0,percentage,Mr. T,Kym Herjavec,Actor/Actress,Illinois,United States,64,24,Eliminated Week 4,10,false
Terrell Owens_S25,Terrell Owens,25,8,191.5,23.9375,7.59375,6.355186296021766,7.625,0,percentage,Terrell Owens,Cheryl Burke,Athlete,Alabama,United States,43,25,Eliminated Week 8,6,false
Debbie Gibson_S25,Debbie Gibson,25,2,37.5,18.75,6.25,2.4748737341529163,9.0,0,percentage,Debbie Gibson,Alan Bersten,Singer/Rapper,New York,United States,47,25,Eliminated Week 2,12,false
Nick Lachey_S25,Nick Lachey,25,6,128.0,21.333333333333332,6.75,2.804757862395018,9.833333333333334,0,percentage,Nick Lachey,Peta Murgatroyd,Singer/Rapper,Kentucky,United States,43,25,Eliminated Week 6,9,false
Nikki Bella_S25,Nikki Bella,25,7,171.5,24.5,7.738095238095239,5.722761571129798,6.571428571428571,0,percentage,Nikki Bella,Artem Chigvintsev,Athlete,California,United States,33,25,Eliminated Week 7,8,false
Jordan Fisher_S25,Jordan Fisher,25,10,295.0,29.5,9.175,5.9113826169894,1.5,7,percentage,Jordan Fisher,Lindsay Arnold,Actor/Actress,Alabama,United States,23,25,1st Place,1,false
Barbara Corcoran_S25,Barbara Corcoran,25,2,31.0,15.5,5.166666666666667,2.1213203435596424,13.0,0,percentage,Barbara Corcoran,Keo Motsepe,Entrepreneur,New Jersey,United States,68,25,Eliminated Week 2,13,false
Vanessa Lachey_S25,Vanessa Lachey,25,7,178.5,25.5,8.071428571428571,4.958158260214505,4.714285714285714,0,percentage,Vanessa Lachey,Maksim Chmerkoskiy,TV Personality,,Philippines,36,25,Eliminated Week 7,7,false
Sasha Pieterse_S25,Sasha Pieterse,25,5,107.5,21.5,7.166666666666666,2.8284271247461903,7.0,0,percentage,Sasha Pieterse,Gleb Savchenko,Actor/Actress,,South Africa,21,25,Eliminated Week 5,10,false
Lindsey Stirling_S25,Lindsey Stirling,25,10,286.5,28.65,8.883333333333333,6.346696428501645,2.6,2,percentage,Lindsey Stirling,Mark Ballas,Musician,California,United States,31,25,2nd Place,2,false
Victoria Arlen_S25,Victoria Arlen,25,9,228.5,25.38888888888889,8.175925925925926,3.8550111687401274,4.222222222222222,0,percentage,Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,25,Eliminated Week 9,5,false
Derek Fisher_S25,Derek Fisher,25,4,81.0,20.25,6.75,2.2173557826083456,9.0,0,percentage,Derek Fisher,Sharna Burgess,Athlete,Arkansas,United States,43,25,Eliminated Week 4,11,false
Frankie Muniz_S25,Frankie Muniz,25,10,268.8887,26.888869999999997,8.380550833333334,5.683481805695051,4.1,1,percentage,Frankie Muniz,Witney Carson,Actor/Actress,New Jersey,United States,31,25,3rd Place,3,false
Drew Scott_S25,Drew Scott,25,10,252.0,25.2,7.8375,5.798467230417209,6.2,0,percentage,Drew Scott,Emma Slater,TV Personality,,Canada,39,25,Eliminated Week 10,4,false
Chris Mazdzer_S26,Chris Mazdzer,26,3,87.0,29.0,7.833333333333333,6.928203230275509,5.0,0,percentage,Chris Mazdzer,Witney Carson,Athlete,Massachusetts,United States,29,26,Eliminated Week 3,5,false
Jamie Anderson_S26,Jamie Anderson,26,1,19.0,19.0,6.333333333333333,,8.0,0,percentage,Jamie Anderson,Artem Chigvintsev,Athlete,California,United States,27,26,Eliminated Week 1,10,false
Josh Norman_S26,Josh Norman,26,4,122.0,30.5,8.71875,5.873670062235365,3.0,1,percentage,Josh Norman,Sharna Burgess,Athlete,South Carolina,United States,30,26,2nd Place,2,false
Adam Rippon_S26,Adam Rippon,26,4,131.0,32.75,9.291666666666666,7.675719293112969,1.5,2,percentage,Adam Rippon,Jenna Johnson,Athlete,Pennsylvania,United States,28,26,1st Place,1,false
Arike Ogunbowale_S26,Arike Ogunbowale,26,2,55.0,27.5,7.708333333333334,10.606601717798213,5.0,0,percentage,Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21,26,Eliminated Week 2,7,false
Kareem Abdul-Jabbar_S26,Kareem Abdul-Jabbar,26,2,46.5,23.25,6.520833333333334,8.838834764831844,9.0,0,percentage,Kareem Abdul-Jabbar,Lindsay Arnold,Athlete,New York,United States,71,26,Eliminated Week 2,8,false
Jennie Finch Daigle_S26,Jennie Finch Daigle,26,3,81.5,27.166666666666668,7.375,5.484827557301444,6.0,0,percentage,Jennie Finch Daigle,Keo Motsepe,Athlete,California,United States,37,26,Eliminated Week 3,6,false
Mirai Nagasu_S26,Mirai Nagasu,26,3,95.0,31.666666666666668,8.555555555555555,7.571877794400365,2.6666666666666665,1,percentage,Mirai Nagasu,Alan Bersten,Athlete,California,United States,25,26,Eliminated Week 3,4,false
Johnny Damon_S26,Johnny Damon,26,1,18.0,18.0,6.0,,9.0,0,percentage,Johnny Damon,Emma Slater,Athlete,Kansas,United States,44,26,Eliminated Week 1,9,false
Tonya Harding_S26,Tonya Harding,26,4,119.0,29.75,8.5,5.377421934967226,3.5,0,percentage,Tonya Harding,Sasha Farber,Athlete,Oregon,United States,47,26,3rd Place,3,false
Mary Lou Retton_S27,Mary Lou Retton,27,6,142.0,23.666666666666668,7.888888888888889,2.0655911179772892,5.833333333333333,0,percentage,Mary Lou Retton,Sasha Farber,Athlete,West Virginia,United States,50,27,Eliminated Week 6,9,false
Juan Pablo Di Pace_S27,Juan Pablo Di Pace,27,8,219.0,27.375,9.125,3.067688753070345,2.375,3,percentage,Juan Pablo Di Pace,Cheryl Burke,Actor/Actress,,Argentina,39,27,Eliminated Week 8,5,false
DeMarcus Ware_S27,DeMarcus Ware,27,7,173.0,24.714285714285715,8.238095238095237,1.8224786888818671,5.0,0,percentage,DeMarcus Ware,Lindsay Arnold,Athlete,Alabama,United States,36,27,Eliminated Week 7,7,false
Joe Amabile_S27,Joe Amabile,27,8,150.0,18.75,6.25,3.6449573777637356,9.5,0,percentage,Joe Amabile,Jenna Johnson,TV Personality,Illinois,United States,32,27,Eliminated Week 8,6,false
John Schneider_S27,John Schneider,27,7,151.5,21.642857142857142,7.214285714285714,3.0374644814697795,8.285714285714286,0,percentage,John Schneider,Emma Slater,Actor/Actress,New York,United States,58,27,Eliminated Week 7,8,false
Nikki Glaser_S27,Nikki Glaser,27,1,17.5,17.5,5.833333333333333,,12.0,0,percentage,Nikki Glaser,Gleb Savchenko,Comedian,Ohio,United States,34,27,Eliminated Week 1,13,false
Evanna Lynch_S27,Evanna Lynch,27,9,234.5,26.055555555555557,8.685185185185185,3.924637279772206,3.888888888888889,2,percentage,Evanna Lynch,Keo Motsepe,Actor/Actress,,Ireland,27,27,3rd Place,3,false
Tinashe_S27,Tinashe,27,4,102.0,25.5,8.5,1.7320508075688776,2.0,2,percentage,Tinashe,Brandon Armstrong,Singer/Rapper,Kentucky,United States,25,27,Eliminated Week 4,10,false
Alexis Ren_S27,Alexis Ren,27,9,238.5,26.5,8.833333333333334,2.358495283014151,3.5555555555555554,1,percentage,Alexis Ren,Alan Bersten,Social Media Personality,California,United States,21,27,4th Place,4,false
Bobby Bones_S27,Bobby Bones,27,9,201.5,22.38888888888889,7.462962962962964,2.7474735869724243,7.111111111111111,0,percentage,Bobby Bones,Sharna Burgess,Radio Personality,Arkansas,United States,38,27,1st Place,1,true
Nancy McKeon_S27,Nancy McKeon,27,3,62.0,20.666666666666668,6.888888888888888,1.2583057392117911,8.666666666666666,0,percentage,Nancy McKeon,Valentin Chmerkovskiy,Actor/Actress,New York,United States,52,27,Eliminated Week 3,11,false
Milo Manheim_S27,Milo Manheim,27,9,245.5,27.27777777777778,9.092592592592592,3.073181485764296,2.888888888888889,1,percentage,Milo Manheim,Witney Carson,Actor/Actress,California,United States,17,27,2nd Place,2,false
Danelle Umstead_S27,Danelle Umstead,27,2,36.5,18.25,6.083333333333334,0.3535533905932738,10.5,0,percentage,Danelle Umstead,Artem Chigvintsev,Athlete,New Mexico,United States,46,27,Eliminated Week 2,12,false
Lamar Odom_S28,Lamar Odom,28,4,55.0,13.75,4.166666666666666,4.193248541803041,11.0,0,rank_v2,Lamar Odom,Peta Murgatroyd,Athlete,New York,United States,39,28,Eliminated Week 4,10,false
Ray Lewis_S28,Ray Lewis,28,2,30.0,15.0,5.0,0.0,10.5,0,rank_v2,Ray Lewis,Cheryl Burke,Athlete,Florida,United States,44,28,Withdrew,11,false
James Van Der Beek_S28,James Van Der Beek,28,10,265.4998,26.549979999999998,8.31666,4.821512211329552,3.0,3,rank_v2,James Van Der Beek,Emma Slater,Actor/Actress,Connecticut,United States,42,28,Eliminated Week 10,5,false
Mary Wilson_S28,Mary Wilson,28,2,32.0,16.0,5.333333333333334,1.4142135623730951,8.0,0,rank_v2,Mary Wilson,Brandon Armstrong,Singer/Rapper,Nevada,United States,75,28,Eliminated Week 2,12,false
Hannah Brown_S28,Hannah Brown,28,11,294.4998,26.77270909090909,8.412872727272728,4.740043536815786,3.6363636363636362,1,rank_v2,Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24,28,1st Place,1,false
Kel Mitchell_S28,Kel Mitchell,28,11,290.4998,26.409072727272726,8.28029696969697,6.015876117256887,3.6363636363636362,1,rank_v2,Kel Mitchell,Witney Carson,Actor/Actress,Illinois,United States,41,28,2nd Place,2,false
Lauren Alaina_S28,Lauren Alaina,28,11,280.5,25.5,7.992424242424241,5.191338940966964,4.909090909090909,0,rank_v2,Lauren Alaina,Gleb Savchenko,Singer/Rapper,Georgia,United States,24,28,4th Place,4,false
Ally Brooke_S28,Ally Brooke,28,11,300.5,27.318181818181817,8.56060606060606,6.325633277675553,2.6363636363636362,5,rank_v2,Ally Brooke,Sasha Farber,Singer/Rapper,Texas,United States,26,28,3rd Place,3,false
Sean Spicer_S28,Sean Spicer,28,9,170.0,18.88888888888889,5.87037037037037,3.919325338768282,8.555555555555555,0,rank_v2,Sean Spicer,Lindsay Arnold,Politician,New York,United States,48,28,Eliminated Week 9,6,false
Sailor Brinkley-Cook_S28,Sailor Brinkley-Cook,28,6,141.0,23.5,7.402777777777779,5.089204259999788,4.666666666666667,1,rank_v2,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,New York,United States,21,28,Eliminated Week 6,9,false
Kate Flannery_S28,Kate Flannery,28,8,186.9998,23.374975,7.520825,3.8521598771709513,5.0,0,rank_v2,Kate Flannery,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55,28,Eliminated Week 8,7,false
Karamo Brown_S28,Karamo Brown,28,7,150.5,21.5,6.833333333333334,4.481443219916251,6.714285714285714,0,rank_v2,Karamo Brown,Jenna Johnson,TV Personality,Texas,United States,38,28,Eliminated Week 7,8,false
Chrishell Stause_S29,Chrishell Stause,29,8,171.0,21.375,7.125,4.596194077712558,8.25,0,rank_v2,Chrishell Stause,Gleb Savchenko,Actor/Actress,Kentucky,United States,39,29,Eliminated Week 8,8,false
Johnny Weir_S29,Johnny Weir,29,10,250.5,25.05,8.35,4.60947092649712,4.3,2,rank_v2,Johnny Weir,Britt Stewart,Athlete,Pennsylvania,United States,36,29,Eliminated Week 10,6,false
Monica Aldama_S29,Monica Aldama,29,7,155.0,22.142857142857142,7.3809523809523805,3.8913824205360674,6.571428571428571,0,rank_v2,Monica Aldama,Valentin Chmerkovskiy,TV Personality,Alabama,United States,48,29,Eliminated Week 7,10,false
Justina Machado_S29,Justina Machado,29,11,275.9996,25.090872727272725,8.363624242424242,3.645643478205435,4.636363636363637,1,rank_v2,Justina Machado,Sasha Farber,Actor/Actress,Illinois,United States,48,29,4th Place,4,false
Jeannie Mai_S29,Jeannie Mai,29,7,153.0,21.857142857142858,7.285714285714286,3.023715784073817,7.571428571428571,0,rank_v2,Jeannie Mai,Brandon Armstrong,TV Personality,California,United States,41,29,Withdrew,9,false
AJ McLean_S29,AJ McLean,29,9,210.9998,23.444422222222222,7.8148074074074065,3.3582287004378446,6.0,0,rank_v2,AJ McLean,Cheryl Burke,Singer/Rapper,Florida,United States,42,29,Eliminated Week 9,7,false
Jesse Metcalfe_S29,Jesse Metcalfe,29,5,98.0,19.6,6.533333333333333,1.1401754250991385,8.8,0,rank_v2,Jesse Metcalfe,Sharna Burgess,Actor/Actress,California,United States,41,29,Eliminated Week 5,12,false
Charles Oakley_S29,Charles Oakley,29,2,27.0,13.5,4.5,2.1213203435596424,14.0,0,rank_v2,Charles Oakley,Emma Slater,Athlete,Ohio,United States,56,29,Eliminated Week 2,15,false
Veron Davis_S29,Veron Davis,29,6,121.0,20.166666666666668,6.722222222222222,2.136976056643281,9.166666666666666,0,rank_v2,Veron Davis,Peta Murgatroyd,Athlete,Washington D.C.,United States,36,29,Eliminated Week 6,11,false
Kaitlyn Bristowe_S29,Kaitlyn Bristowe,29,11,286.0,26.0,8.666666666666666,3.4641016151377544,3.1818181818181817,1,rank_v2,Kaitlyn Bristowe,Artem Chigvintsev,TV Personality,,Canada,35,29,1st Place,1,false
Carole Baskin_S29,Carole Baskin,29,3,39.0,13.0,4.333333333333333,2.6457513110645907,13.666666666666666,0,rank_v2,Carole Baskin,Pasha Pashkov,TV Personality,Texas,United States,59,29,Eliminated Week 3,14,false
Nelly_S29,Nelly,29,11,252.5,22.954545454545453,7.651515151515152,4.221697202870816,7.2727272727272725,0,rank_v2,Nelly,Daniella Karagach,Singer/Rapper,Texas,United States,45,29,3rd Place,3,false
Anne Heche_S29,Anne Heche,29,4,72.0,18.0,6.0,2.449489742783178,10.5,0,rank_v2,Anne Heche,Keo Motsepe,Actor/Actress,Ohio,United States,51,29,Eliminated Week 4,13,false
Skai Jackson_S29,Skai Jackson,29,10,235.4996,23.54996,7.849986666666666,5.155595019695701,6.5,2,rank_v2,Skai Jackson,Alan Bersten,Actor/Actress,New York,United States,18,29,Eliminated Week 10,5,false
Nev Schulman_S29,Nev Schulman,29,11,289.9998,26.363618181818183,8.787872727272728,3.748925179786383,2.4545454545454546,5,rank_v2,Nev Schulman,Jenna Johnson,Producer,New York,United States,35,29,2nd Place,2,false
Jimmie Allen_S30,Jimmie Allen,30,8,243.5,30.4375,7.817708333333334,6.821381824821126,7.375,0,rank_v2,Jimmie Allen,Emma Slater,Singer/Rapper,Delaware,United States,36,30,Eliminated Week 8,7,false
Kenya Moore_S30,Kenya Moore,30,6,168.5,28.083333333333332,7.3125,5.499242372060597,8.166666666666666,0,rank_v2,Kenya Moore,Brandon Armstrong,TV Personality,Michigan,United States,50,30,Eliminated Week 6,10,false
JoJo Siwa_S30,JoJo Siwa,30,10,359.0,35.9,9.175,5.933895104491747,1.9,5,rank_v2,JoJo Siwa,Jenna Johnson,Social Media Personality,Nebraska,United States,18,30,2nd Place,2,false
Suni Lee_S30,Suni Lee,30,9,296.5,32.94444444444444,8.430555555555555,6.277163195088828,4.444444444444445,0,rank_v2,Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18,30,Eliminated Week 9,5,false
Amanda Kloots_S30,Amanda Kloots,30,10,349.5,34.95,8.9375,5.68843856724614,3.0,2,rank_v2,Amanda Kloots,Alan Bersten,TV Personality,Ohio,United States,39,30,4th Place,4,false
Christine Chiu_S30,Christine Chiu,30,3,70.0,23.333333333333332,6.416666666666667,2.081665999466132,9.333333333333334,0,rank_v2,Christine Chiu,Pasha Pashkov,TV Personality,,Taiwan China,38,30,Eliminated Week 3,14,false
Olivia Jade_S30,Olivia Jade,30,8,261.0,32.625,8.40625,6.457277179386724,4.25,2,rank_v2,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,California,United States,21,30,Eliminated Week 8,8,false
Cody Rigsby_S30,Cody Rigsby,30,10,310.5,31.05,7.9125,6.9938465016676545,8.5,0,rank_v2,Cody Rigsby,Cheryl Burke,Fitness Instructor,California,United States,34,30,3rd Place,3,false
Matt James_S30,Matt James,30,4,94.5,23.625,6.322916666666667,3.637192140465866,11.5,0,rank_v2,Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,30,Eliminated Week 4,12,false
Melora Hardin_S30,Melora Hardin,30,9,298.5,33.166666666666664,8.50462962962963,6.344288770224761,4.666666666666667,1,rank_v2,Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,30,Eliminated Week 9,6,false
Brian Austin Green_S30,Brian Austin Green,30,4,92.0,23.0,6.145833333333333,2.943920288775949,12.25,0,rank_v2,Brian Austin Green,Sharna Burgess,Actor/Actress,California,United States,48,30,Eliminated Week 4,13,false
Melanie C_S30,Melanie C,30,5,148.0,29.6,7.766666666666666,5.412947441089743,4.8,0,rank_v2,Melanie C,Gleb Savchenko,Singer/Rapper,,England,47,30,Eliminated Week 5,11,false
Iman Shumpert_S30,Iman Shumpert,30,10,311.0,31.1,7.933333333333333,7.589466384404112,7.7,0,rank_v2,Iman Shumpert,Daniella Karagach,Athlete,Illinois,United States,31,30,1st Place,1,false
Martin Kove_S30,Martin Kove,30,2,28.0,14.0,3.5,1.4142135623730951,15.0,0,rank_v2,Martin Kove,Britt Stewart,Actor/Actress,New York,United States,75,30,Eliminated Week 2,15,false
"Mike ""The Miz"" Mizanin_S30","Mike ""The Miz"" Mizanin",30,7,202.5,28.928571428571427,7.494047619047619,4.799553550666382,8.142857142857142,0,rank_v2,"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,Ohio,United States,40,30,Eliminated Week 7,9,false
Heidi D'Amelio_S31,Heidi D'Amelio,31,8,263.0,32.875,8.21875,4.793969425970806,5.75,0,rank_v2,Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,United States,50,31,Eliminated Week 8,8,false
Trevor Donovan_S31,Trevor Donovan,31,9,286.5,31.833333333333332,7.958333333333333,5.958187643906494,6.888888888888889,0,rank_v2,Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,31,Eliminated Week 9,6,false
Joseph Baena_S31,Joseph Baena,31,5,139.0,27.8,6.95,4.764451699828639,10.2,0,rank_v2,Joseph Baena,Daniella Karagach,Actor/Actress,California,United States,24,31,Eliminated Week 5,11,false
Vinny Guadagnino_S31,Vinny Guadagnino,31,8,215.5,26.9375,6.734375,4.799088455113117,10.875,0,rank_v2,Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,31,Eliminated Week 8,7,false
Jason Lewis_S31,Jason Lewis,31,1,18.0,18.0,4.5,,15.0,0,rank_v2,Jason Lewis,Peta Murgatroyd,Actor/Actress,California,United States,51,31,Eliminated Week 1,16,false
Jordin Sparks_S31,Jordin Sparks,31,7,220.0,31.428571428571427,7.857142857142857,3.9626229889280347,7.714285714285714,0,rank_v2,Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,United States,32,31,Eliminated Week 7,9,false
Daniel Durant_S31,Daniel Durant,31,9,293.5,32.611111111111114,8.152777777777779,3.911343900900446,6.555555555555555,0,rank_v2,Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,31,Eliminated Week 9,5,false
Charli D'Amelio_S31,Charli D'Amelio,31,10,379.0,37.9,9.475,4.458450154232722,1.6,7,rank_v2,Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,31,1st Place,1,false
Selma Blair_S31,Selma Blair,31,5,156.0,31.2,7.8,5.215361924162119,6.0,0,rank_v2,Selma Blair,Sasha Farber,Actor/Actress,Michigan,United States,50,31,Withdrew,12,false
Cheryl Ladd_S31,Cheryl Ladd,31,3,66.0,22.0,5.5,1.7320508075688772,12.666666666666666,0,rank_v2,Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71,31,Eliminated Week 3,14,false
Sam Champion_S31,Sam Champion,31,4,96.0,24.0,6.0,2.70801280154532,12.5,0,rank_v2,Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61,31,Eliminated Week 4,13,false
Teresa Giudice_S31,Teresa Giudice,31,2,43.0,21.5,5.375,2.1213203435596424,13.5,0,rank_v2,Teresa Giudice,Pasha Pashkov,TV Personality,New Jersey,United States,50,31,Eliminated Week 2,15,false
Shangela_S31,Shangela,31,10,345.5,34.55,8.6375,4.781038938696623,4.6,0,rank_v2,Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,31,4th Place,4,false
