contestant_id,celebrity_name,season,week,total_score,avg_score,judge_count,min_score,max_score,week_rank
Mya_S9,Mya,9,6,33.0,11.0,3,10.0,12.0,2
Aaron Carter_S9,Aaron Carter,9,6,32.9998,10.999933333333333,3,10.6666,11.6666,3
Mark Dacascos_S9,Mark Dacascos,9,6,32.0,10.666666666666666,3,10.0,11.0,4
Donny Osmond_S9,Donny Osmond,9,6,30.999899999999997,10.3333,3,10.3333,10.3333,5
Kelly Osbourne_S9,Kelly Osbourne,9,6,24.9998,8.333266666666667,3,7.6666,8.6666,6
Louie Vito_S9,Louie Vito,9,6,24.0,8.0,3,8.0,8.0,7
Melissa Joan Hart_S9,Melissa Joan Hart,9,6,23.9999,7.9999666666666664,3,7.3333,8.3333,8
Michael Irvin_S9,Michael Irvin,9,6,21.9998,7.333266666666667,3,6.6666,8.6666,9
Joanna Krupa_S9,Joanna Krupa,9,7,27.5,9.166666666666666,3,9.0,9.5,1
Aaron Carter_S9,Aaron Carter,9,7,26.5,8.833333333333334,3,8.5,9.0,2
Donny Osmond_S9,Donny Osmond,9,7,26.0,8.666666666666666,3,8.5,9.0,3
Kelly Osbourne_S9,Kelly Osbourne,9,7,26.0,8.666666666666666,3,8.5,9.0,4
Mya_S9,Mya,9,7,24.5,8.166666666666666,3,7.5,8.5,5
Michael Irvin_S9,Michael Irvin,9,7,23.5,7.833333333333333,3,7.5,8.0,6
Mark Dacascos_S9,Mark Dacascos,9,7,21.5,7.166666666666667,3,7.0,7.5,7
Mya_S9,Mya,9,8,29.5,9.833333333333334,3,9.5,10.0,1
Joanna Krupa_S9,Joanna Krupa,9,8,26.0,8.666666666666666,3,8.5,9.0,2
Kelly Osbourne_S9,Kelly Osbourne,9,8,25.5,8.5,3,8.0,9.0,3
Aaron Carter_S9,Aaron Carter,9,8,25.0,8.333333333333334,3,8.0,8.5,4
Donny Osmond_S9,Donny Osmond,9,8,25.0,8.333333333333334,3,8.0,8.5,5
Mya_S9,Mya,9,9,28.9999,9.666633333333333,3,9.3333,10.0,1
Joanna Krupa_S9,Joanna Krupa,9,9,27.0,9.0,3,9.0,9.0,2
Kelly Osbourne_S9,Kelly Osbourne,9,9,25.9998,8.6666,3,8.6666,8.6666,3
Donny Osmond_S9,Donny Osmond,9,9,24.6666,8.222199999999999,3,8.0,8.3333,4
Donny Osmond_S9,Donny Osmond,9,10,28.9998,9.6666,3,9.6666,9.6666,1
Mya_S9,Mya,9,10,28.333199999999998,9.4444,3,9.4444,9.4444,2
Kelly Osbourne_S9,Kelly Osbourne,9,10,25.2222,8.4074,3,8.2222,8.5,3
Nicole Scherzinger_S10,Nicole Scherzinger,10,1,25.0,8.333333333333334,3,7.0,9.0,1
Evan Lysacek_S10,Evan Lysacek,10,1,23.0,7.666666666666667,3,7.0,8.0,2
Pamela Anderson_S10,Pamela Anderson,10,1,21.0,7.0,3,6.0,8.0,3
Erin Andrews_S10,Erin Andrews,10,1,21.0,7.0,3,7.0,7.0,4
Jake Pavelka_S10,Jake Pavelka,10,1,20.0,6.666666666666667,3,6.0,7.0,5
Chad Ochocinco_S10,Chad Ochocinco,10,1,18.0,6.0,3,6.0,6.0,6
Shannen Doherty_S10,Shannen Doherty,10,1,18.0,6.0,3,6.0,6.0,7
Niecy Nash_S10,Niecy Nash,10,1,18.0,6.0,3,5.0,7.0,8
Kate Gosselin_S10,Kate Gosselin,10,1,16.0,5.333333333333333,3,5.0,6.0,9
Aiden Turner_S10,Aiden Turner,10,1,15.0,5.0,3,5.0,5.0,10
Buzz Aldrin_S10,Buzz Aldrin,10,1,14.0,4.666666666666667,3,4.0,5.0,11
Nicole Scherzinger_S10,Nicole Scherzinger,10,2,28.0,9.333333333333334,3,8.0,10.0,1
Evan Lysacek_S10,Evan Lysacek,10,2,24.0,8.0,3,8.0,8.0,2
Erin Andrews_S10,Erin Andrews,10,2,23.0,7.666666666666667,3,7.0,8.0,3
Pamela Anderson_S10,Pamela Anderson,10,2,22.0,7.333333333333333,3,7.0,8.0,4
Niecy Nash_S10,Niecy Nash,10,2,21.0,7.0,3,7.0,7.0,5
Jake Pavelka_S10,Jake Pavelka,10,2,20.0,6.666666666666667,3,6.0,7.0,6
Shannen Doherty_S10,Shannen Doherty,10,2,20.0,6.666666666666667,3,6.0,7.0,7
Aiden Turner_S10,Aiden Turner,10,2,19.0,6.333333333333333,3,6.0,7.0,8
Chad Ochocinco_S10,Chad Ochocinco,10,2,16.0,5.333333333333333,3,5.0,6.0,9
Kate Gosselin_S10,Kate Gosselin,10,2,15.0,5.0,3,5.0,5.0,10
Buzz Aldrin_S10,Buzz Aldrin,10,2,12.0,4.0,3,4.0,4.0,11
Evan Lysacek_S10,Evan Lysacek,10,3,26.0,8.666666666666666,3,8.0,9.0,1
Erin Andrews_S10,Erin Andrews,10,3,23.0,7.666666666666667,3,7.0,8.0,2
Nicole Scherzinger_S10,Nicole Scherzinger,10,3,23.0,7.666666666666667,3,6.0,9.0,3
Pamela Anderson_S10,Pamela Anderson,10,3,21.0,7.0,3,7.0,7.0,4
Niecy Nash_S10,Niecy Nash,10,3,21.0,7.0,3,7.0,7.0,5
Jake Pavelka_S10,Jake Pavelka,10,3,21.0,7.0,3,7.0,7.0,6
Aiden Turner_S10,Aiden Turner,10,3,20.0,6.666666666666667,3,6.0,7.0,7
Chad Ochocinco_S10,Chad Ochocinco,10,3,20.0,6.666666666666667,3,6.0,7.0,8
Kate Gosselin_S10,Kate Gosselin,10,3,15.0,5.0,3,5.0,5.0,9
Buzz Aldrin_S10,Buzz Aldrin,10,3,13.0,4.333333333333333,3,4.0,5.0,10
Evan Lysacek_S10,Evan Lysacek,10,4,26.0,8.666666666666666,3,8.0,9.0,1
Nicole Scherzinger_S10,Nicole Scherzinger,10,4,25.0,8.333333333333334,3,8.0,8.5,2
Pamela Anderson_S10,Pamela Anderson,10,4,23.5,7.833333333333333,3,7.5,8.5,3
Chad Ochocinco_S10,Chad Ochocinco,10,4,22.0,7.333333333333333,3,6.5,8.0,4
Erin Andrews_S10,Erin Andrews,10,4,19.5,6.5,3,6.5,6.5,5
Jake Pavelka_S10,Jake Pavelka,10,4,19.0,6.333333333333333,3,6.0,6.5,6
Niecy Nash_S10,Niecy Nash,10,4,18.0,6.0,3,6.0,6.0,7
Aiden Turner_S10,Aiden Turner,10,4,16.5,5.5,3,5.5,5.5,8
Kate Gosselin_S10,Kate Gosselin,10,4,16.0,5.333333333333333,3,5.0,5.5,9
Nicole Scherzinger_S10,Nicole Scherzinger,10,5,29.0,9.666666666666666,3,9.0,10.0,1
Evan Lysacek_S10,Evan Lysacek,10,5,27.0,9.0,3,9.0,9.0,2
Jake Pavelka_S10,Jake Pavelka,10,5,23.0,7.666666666666667,3,7.0,8.0,3
Erin Andrews_S10,Erin Andrews,10,5,22.0,7.333333333333333,3,7.0,8.0,4
Pamela Anderson_S10,Pamela Anderson,10,5,21.0,7.0,3,6.0,8.0,5
Niecy Nash_S10,Niecy Nash,10,5,18.0,6.0,3,6.0,6.0,6
Chad Ochocinco_S10,Chad Ochocinco,10,5,18.0,6.0,3,6.0,6.0,7
Kate Gosselin_S10,Kate Gosselin,10,5,15.0,5.0,3,5.0,5.0,8
Nicole Scherzinger_S10,Nicole Scherzinger,10,6,35.9999,11.999966666666666,3,10.3333,13.3333,1
Erin Andrews_S10,Erin Andrews,10,6,34.0,11.333333333333334,3,10.0,12.0,2
Chad Ochocinco_S10,Chad Ochocinco,10,6,30.999899999999997,10.3333,3,10.3333,10.3333,3
Pamela Anderson_S10,Pamela Anderson,10,6,29.9998,9.999933333333333,3,9.6666,10.6666,4
Evan Lysacek_S10,Evan Lysacek,10,6,27.0,9.0,3,9.0,9.0,5
Niecy Nash_S10,Niecy Nash,10,6,25.9998,8.6666,3,8.6666,8.6666,6
Jake Pavelka_S10,Jake Pavelka,10,6,24.999899999999997,8.3333,3,8.3333,8.3333,7
Nicole Scherzinger_S10,Nicole Scherzinger,10,7,27.0,9.0,3,9.0,9.0,1
Evan Lysacek_S10,Evan Lysacek,10,7,27.0,9.0,3,9.0,9.0,2
Chad Ochocinco_S10,Chad Ochocinco,10,7,26.0,8.666666666666666,3,8.5,9.0,3
Erin Andrews_S10,Erin Andrews,10,7,25.5,8.5,3,8.5,8.5,4
Pamela Anderson_S10,Pamela Anderson,10,7,25.5,8.5,3,8.5,8.5,5
Niecy Nash_S10,Niecy Nash,10,7,24.5,8.166666666666666,3,8.0,8.5,6
Nicole Scherzinger_S10,Nicole Scherzinger,10,8,29.5,9.833333333333334,3,9.5,10.0,1
Evan Lysacek_S10,Evan Lysacek,10,8,26.5,8.833333333333334,3,8.5,9.0,2
Erin Andrews_S10,Erin Andrews,10,8,26.5,8.833333333333334,3,8.5,9.0,3
Chad Ochocinco_S10,Chad Ochocinco,10,8,22.5,7.5,3,7.5,7.5,4
Niecy Nash_S10,Niecy Nash,10,8,21.5,7.166666666666667,3,7.0,7.5,5
Nicole Scherzinger_S10,Nicole Scherzinger,10,9,29.5,9.833333333333334,3,9.5,10.0,1
Evan Lysacek_S10,Evan Lysacek,10,9,29.5,9.833333333333334,3,9.5,10.0,2
Erin Andrews_S10,Erin Andrews,10,9,28.0,9.333333333333334,3,9.0,9.5,3
Chad Ochocinco_S10,Chad Ochocinco,10,9,26.0,8.666666666666666,3,8.5,9.0,4
Nicole Scherzinger_S10,Nicole Scherzinger,10,10,28.7777,9.592566666666666,3,9.5,9.7777,1
Erin Andrews_S10,Erin Andrews,10,10,26.9998,8.999933333333333,3,8.8888,9.2222,2
Evan Lysacek_S10,Evan Lysacek,10,10,26.8887,8.9629,3,8.7777,9.3333,3
Jennifer Grey_S11,Jennifer Grey,11,1,24.0,8.0,3,8.0,8.0,1
Brandy_S11,Brandy,11,1,23.0,7.666666666666667,3,7.0,8.0,2
Kyle Massey_S11,Kyle Massey,11,1,23.0,7.666666666666667,3,7.0,8.0,3
Rick Fox_S11,Rick Fox,11,1,22.0,7.333333333333333,3,7.0,8.0,4
Audrina Patridge_S11,Audrina Patridge,11,1,19.0,6.333333333333333,3,6.0,7.0,5
Kurt Warner_S11,Kurt Warner,11,1,19.0,6.333333333333333,3,5.0,7.0,6
Florence Henderson_S11,Florence Henderson,11,1,18.0,6.0,3,6.0,6.0,7
Bristol Palin_S11,Bristol Palin,11,1,18.0,6.0,3,6.0,6.0,8
Michael Bolton_S11,Michael Bolton,11,1,16.0,5.333333333333333,3,5.0,6.0,9
David Hasselhoff_S11,David Hasselhoff,11,1,15.0,5.0,3,5.0,5.0,10
The Situation_S11,The Situation,11,1,15.0,5.0,3,5.0,5.0,11
Margaret Cho_S11,Margaret Cho,11,1,15.0,5.0,3,5.0,5.0,12
Jennifer Grey_S11,Jennifer Grey,11,2,24.0,8.0,3,8.0,8.0,1
Audrina Patridge_S11,Audrina Patridge,11,2,23.0,7.666666666666667,3,7.0,8.0,2
Kyle Massey_S11,Kyle Massey,11,2,22.0,7.333333333333333,3,7.0,8.0,3
Bristol Palin_S11,Bristol Palin,11,2,22.0,7.333333333333333,3,7.0,8.0,4
Kurt Warner_S11,Kurt Warner,11,2,21.0,7.0,3,7.0,7.0,5
Rick Fox_S11,Rick Fox,11,2,21.0,7.0,3,7.0,7.0,6
Brandy_S11,Brandy,11,2,21.0,7.0,3,7.0,7.0,7
Florence Henderson_S11,Florence Henderson,11,2,19.0,6.333333333333333,3,6.0,7.0,8
Margaret Cho_S11,Margaret Cho,11,2,18.0,6.0,3,6.0,6.0,9
The Situation_S11,The Situation,11,2,18.0,6.0,3,6.0,6.0,10
Michael Bolton_S11,Michael Bolton,11,2,12.0,4.0,3,3.0,5.0,11
Audrina Patridge_S11,Audrina Patridge,11,3,26.0,8.666666666666666,3,8.0,9.0,1
Rick Fox_S11,Rick Fox,11,3,24.0,8.0,3,8.0,8.0,2
Brandy_S11,Brandy,11,3,24.0,8.0,3,8.0,8.0,3
Jennifer Grey_S11,Jennifer Grey,11,3,24.0,8.0,3,8.0,8.0,4
Kyle Massey_S11,Kyle Massey,11,3,23.0,7.666666666666667,3,7.0,8.0,5
Kurt Warner_S11,Kurt Warner,11,3,23.0,7.666666666666667,3,7.0,8.0,6
Florence Henderson_S11,Florence Henderson,11,3,20.0,6.666666666666667,3,6.0,7.0,7
The Situation_S11,The Situation,11,3,20.0,6.666666666666667,3,6.0,7.0,8
Bristol Palin_S11,Bristol Palin,11,3,19.0,6.333333333333333,3,6.0,7.0,9
Margaret Cho_S11,Margaret Cho,11,3,18.0,6.0,3,6.0,6.0,10
Jennifer Grey_S11,Jennifer Grey,11,4,28.0,9.333333333333334,3,9.0,9.5,1
Brandy_S11,Brandy,11,4,24.0,8.0,3,8.0,8.0,2
Audrina Patridge_S11,Audrina Patridge,11,4,23.0,7.666666666666667,3,7.5,8.0,3
Kyle Massey_S11,Kyle Massey,11,4,20.0,6.666666666666667,3,6.5,7.0,4
Rick Fox_S11,Rick Fox,11,4,19.5,6.5,3,6.0,7.0,5
Florence Henderson_S11,Florence Henderson,11,4,17.5,5.833333333333333,3,5.5,6.0,6
Kurt Warner_S11,Kurt Warner,11,4,17.0,5.666666666666667,3,5.5,6.0,7
Bristol Palin_S11,Bristol Palin,11,4,16.0,5.333333333333333,3,5.0,5.5,8
The Situation_S11,The Situation,11,4,14.0,4.666666666666667,3,4.5,5.0,9
Brandy_S11,Brandy,11,5,27.0,9.0,3,9.0,9.0,1
Jennifer Grey_S11,Jennifer Grey,11,5,25.0,8.333333333333334,3,8.0,9.0,2
Rick Fox_S11,Rick Fox,11,5,24.0,8.0,3,8.0,8.0,3
Kurt Warner_S11,Kurt Warner,11,5,24.0,8.0,3,8.0,8.0,4
Audrina Patridge_S11,Audrina Patridge,11,5,23.0,7.666666666666667,3,7.0,8.0,5
Florence Henderson_S11,Florence Henderson,11,5,21.0,7.0,3,7.0,7.0,6
Kyle Massey_S11,Kyle Massey,11,5,20.0,6.666666666666667,3,5.0,8.0,7
Bristol Palin_S11,Bristol Palin,11,5,18.0,6.0,3,6.0,6.0,8
Brandy_S11,Brandy,11,6,35.9999,11.999966666666666,3,11.3333,12.3333,1
Audrina Patridge_S11,Audrina Patridge,11,6,31.9998,10.6666,3,10.6666,10.6666,2
Rick Fox_S11,Rick Fox,11,6,30.0,10.0,3,10.0,10.0,3
Kyle Massey_S11,Kyle Massey,11,6,29.999899999999997,9.999966666666666,3,9.3333,10.3333,4
Jennifer Grey_S11,Jennifer Grey,11,6,29.0,9.666666666666666,3,9.0,10.0,5
Bristol Palin_S11,Bristol Palin,11,6,27.9998,9.333266666666667,3,8.6666,9.6666,6
Kurt Warner_S11,Kurt Warner,11,6,21.9999,7.3333,3,7.3333,7.3333,7
Brandy_S11,Brandy,11,7,36.5,9.125,4,9.0,9.5,1
Jennifer Grey_S11,Jennifer Grey,11,7,36.5,9.125,4,9.0,9.5,2
Kurt Warner_S11,Kurt Warner,11,7,35.0,8.75,4,8.5,9.5,3
Rick Fox_S11,Rick Fox,11,7,34.5,8.625,4,8.5,9.0,4
Kyle Massey_S11,Kyle Massey,11,7,33.5,8.375,4,8.0,9.0,5
Bristol Palin_S11,Bristol Palin,11,7,32.5,8.125,4,8.0,8.5,6
Brandy_S11,Brandy,11,8,28.5,9.5,3,9.0,10.0,1
Jennifer Grey_S11,Jennifer Grey,11,8,28.5,9.5,3,9.5,9.5,2
Kyle Massey_S11,Kyle Massey,11,8,28.0,9.333333333333334,3,9.0,9.5,3
Kurt Warner_S11,Kurt Warner,11,8,24.0,8.0,3,8.0,8.0,4
Bristol Palin_S11,Bristol Palin,11,8,23.5,7.833333333333333,3,7.5,8.0,5
Jennifer Grey_S11,Jennifer Grey,11,9,30.0,10.0,3,10.0,10.0,1
Kyle Massey_S11,Kyle Massey,11,9,29.0,9.666666666666666,3,9.0,10.0,2
Brandy_S11,Brandy,11,9,28.5,9.5,3,9.5,9.5,3
Bristol Palin_S11,Bristol Palin,11,9,26.5,8.833333333333334,3,8.5,9.0,4
Jennifer Grey_S11,Jennifer Grey,11,10,30.0,10.0,3,10.0,10.0,1
Kyle Massey_S11,Kyle Massey,11,10,27.333199999999998,9.111066666666666,3,8.6666,9.3333,2
Bristol Palin_S11,Bristol Palin,11,10,25.6666,8.555533333333333,3,8.3333,9.0,3
Ralph Macchio_S12,Ralph Macchio,12,1,24.0,8.0,3,8.0,8.0,1
Kirstie Alley_S12,Kirstie Alley,12,1,23.0,7.666666666666667,3,7.0,8.0,2
Hines Ward_S12,Hines Ward,12,1,21.0,7.0,3,7.0,7.0,3
Chelsea Kane_S12,Chelsea Kane,12,1,21.0,7.0,3,7.0,7.0,4
Romeo_S12,Romeo,12,1,19.0,6.333333333333333,3,6.0,7.0,5
Chris Jericho_S12,Chris Jericho,12,1,19.0,6.333333333333333,3,6.0,7.0,6
Petra Nemcova_S12,Petra Nemcova,12,1,18.0,6.0,3,6.0,6.0,7
Kendra Wilkinson_S12,Kendra Wilkinson,12,1,18.0,6.0,3,6.0,6.0,8
Sugar Ray Leonard_S12,Sugar Ray Leonard,12,1,17.0,5.666666666666667,3,5.0,6.0,9
Wendy Williams_S12,Wendy Williams,12,1,14.0,4.666666666666667,3,4.0,5.0,10
Mike Catherwood_S12,Mike Catherwood,12,1,13.0,4.333333333333333,3,4.0,5.0,11
Chris Jericho_S12,Chris Jericho,12,2,23.0,7.666666666666667,3,7.0,8.0,1
Hines Ward_S12,Hines Ward,12,2,23.0,7.666666666666667,3,7.0,8.0,2
Romeo_S12,Romeo,12,2,23.0,7.666666666666667,3,7.0,8.0,3
Ralph Macchio_S12,Ralph Macchio,12,2,21.0,7.0,3,7.0,7.0,4
Kirstie Alley_S12,Kirstie Alley,12,2,20.0,6.666666666666667,3,6.0,7.0,5
Kendra Wilkinson_S12,Kendra Wilkinson,12,2,19.0,6.333333333333333,3,6.0,7.0,6
Petra Nemcova_S12,Petra Nemcova,12,2,18.0,6.0,3,6.0,6.0,7
Chelsea Kane_S12,Chelsea Kane,12,2,18.0,6.0,3,5.0,7.0,8
Mike Catherwood_S12,Mike Catherwood,12,2,17.0,5.666666666666667,3,5.0,6.0,9
Wendy Williams_S12,Wendy Williams,12,2,17.0,5.666666666666667,3,5.0,6.0,10
Sugar Ray Leonard_S12,Sugar Ray Leonard,12,2,17.0,5.666666666666667,3,5.0,6.0,11
Petra Nemcova_S12,Petra Nemcova,12,3,25.0,8.333333333333334,3,8.0,9.0,1
Hines Ward_S12,Hines Ward,12,3,25.0,8.333333333333334,3,8.0,9.0,2
Chelsea Kane_S12,Chelsea Kane,12,3,23.0,7.666666666666667,3,7.0,8.0,3
Kendra Wilkinson_S12,Kendra Wilkinson,12,3,23.0,7.666666666666667,3,7.0,8.0,4
Ralph Macchio_S12,Ralph Macchio,12,3,21.0,7.0,3,7.0,7.0,5
Kirstie Alley_S12,Kirstie Alley,12,3,21.0,7.0,3,7.0,7.0,6
Chris Jericho_S12,Chris Jericho,12,3,21.0,7.0,3,7.0,7.0,7
Sugar Ray Leonard_S12,Sugar Ray Leonard,12,3,20.0,6.666666666666667,3,6.0,7.0,8
Romeo_S12,Romeo,12,3,20.0,6.666666666666667,3,6.0,7.0,9
Wendy Williams_S12,Wendy Williams,12,3,15.0,5.0,3,5.0,5.0,10
Chelsea Kane_S12,Chelsea Kane,12,4,26.0,8.666666666666666,3,8.0,9.0,1
Hines Ward_S12,Hines Ward,12,4,25.0,8.333333333333334,3,8.0,9.0,2
Ralph Macchio_S12,Ralph Macchio,12,4,25.0,8.333333333333334,3,8.0,9.0,3
Chris Jericho_S12,Chris Jericho,12,4,23.0,7.666666666666667,3,7.0,8.0,4
Romeo_S12,Romeo,12,4,23.0,7.666666666666667,3,7.0,8.0,5
Petra Nemcova_S12,Petra Nemcova,12,4,23.0,7.666666666666667,3,7.0,8.0,6
Kirstie Alley_S12,Kirstie Alley,12,4,22.0,7.333333333333333,3,7.0,8.0,7
Sugar Ray Leonard_S12,Sugar Ray Leonard,12,4,21.0,7.0,3,7.0,7.0,8
Kendra Wilkinson_S12,Kendra Wilkinson,12,4,18.0,6.0,3,6.0,6.0,9
Hines Ward_S12,Hines Ward,12,5,27.0,9.0,3,9.0,9.0,1
Chris Jericho_S12,Chris Jericho,12,5,26.0,8.666666666666666,3,8.0,9.0,2
Romeo_S12,Romeo,12,5,26.0,8.666666666666666,3,8.0,9.0,3
Chelsea Kane_S12,Chelsea Kane,12,5,26.0,8.666666666666666,3,8.0,9.0,4
Kirstie Alley_S12,Kirstie Alley,12,5,23.0,7.666666666666667,3,7.0,8.0,5
Ralph Macchio_S12,Ralph Macchio,12,5,22.0,7.333333333333333,3,7.0,8.0,6
Petra Nemcova_S12,Petra Nemcova,12,5,22.0,7.333333333333333,3,7.0,8.0,7
Kendra Wilkinson_S12,Kendra Wilkinson,12,5,22.0,7.333333333333333,3,7.0,8.0,8
Chelsea Kane_S12,Chelsea Kane,12,6,28.0,9.333333333333334,3,9.0,10.0,1
Romeo_S12,Romeo,12,6,28.0,9.333333333333334,3,9.0,10.0,2
Hines Ward_S12,Hines Ward,12,6,27.0,9.0,3,9.0,9.0,3
Kirstie Alley_S12,Kirstie Alley,12,6,26.0,8.666666666666666,3,8.0,9.0,4
Kendra Wilkinson_S12,Kendra Wilkinson,12,6,25.0,8.333333333333334,3,8.0,9.0,5
Ralph Macchio_S12,Ralph Macchio,12,6,24.0,8.0,3,8.0,8.0,6
Chris Jericho_S12,Chris Jericho,12,6,22.0,7.333333333333333,3,7.0,8.0,7
Hines Ward_S12,Hines Ward,12,7,33.0,8.25,4,8.0,9.0,1
Ralph Macchio_S12,Ralph Macchio,12,7,33.0,8.25,4,7.5,9.0,2
Chelsea Kane_S12,Chelsea Kane,12,7,32.0,8.0,4,7.5,8.5,3
Kendra Wilkinson_S12,Kendra Wilkinson,12,7,30.5,7.625,4,7.5,8.0,4
Kirstie Alley_S12,Kirstie Alley,12,7,30.0,7.5,4,7.0,8.0,5
Romeo_S12,Romeo,12,7,30.0,7.5,4,7.0,8.0,6
Chelsea Kane_S12,Chelsea Kane,12,8,27.5,9.166666666666666,3,9.0,9.5,1
Hines Ward_S12,Hines Ward,12,8,27.0,9.0,3,9.0,9.0,2
Kirstie Alley_S12,Kirstie Alley,12,8,26.5,8.833333333333334,3,8.5,9.0,3
Romeo_S12,Romeo,12,8,26.0,8.666666666666666,3,8.5,9.0,4
Ralph Macchio_S12,Ralph Macchio,12,8,23.0,7.666666666666667,3,7.5,8.0,5
Chelsea Kane_S12,Chelsea Kane,12,9,36.5,12.166666666666666,3,12.0,12.5,1
Hines Ward_S12,Hines Ward,12,9,30.0,10.0,3,10.0,10.0,2
Kirstie Alley_S12,Kirstie Alley,12,9,27.0,9.0,3,9.0,9.0,3
Ralph Macchio_S12,Ralph Macchio,12,9,24.0,8.0,3,8.0,8.0,4
Hines Ward_S12,Hines Ward,12,10,29.666600000000003,9.888866666666667,3,9.6666,10.0,1
Chelsea Kane_S12,Chelsea Kane,12,10,29.666600000000003,9.888866666666667,3,9.6666,10.0,2
Kirstie Alley_S12,Kirstie Alley,12,10,27.999899999999997,9.3333,3,9.3333,9.3333,3
Chynna Phillips_S13,Chynna Phillips,13,1,22.0,7.333333333333333,3,7.0,8.0,1
J.R. Martinez_S13,J.R. Martinez,13,1,22.0,7.333333333333333,3,7.0,8.0,2
Hope Solo_S13,Hope Solo,13,1,21.0,7.0,3,7.0,7.0,3
Ricki Lake_S13,Ricki Lake,13,1,20.0,6.666666666666667,3,6.0,7.0,4
Kristin Cavallari_S13,Kristin Cavallari,13,1,19.0,6.333333333333333,3,6.0,7.0,5
David Arquette_S13,David Arquette,13,1,18.0,6.0,3,6.0,6.0,6
Chaz Bono_S13,Chaz Bono,13,1,17.0,5.666666666666667,3,5.0,6.0,7
Carson Kressley_S13,Carson Kressley,13,1,17.0,5.666666666666667,3,5.0,6.0,8
Rob Kardashian_S13,Rob Kardashian,13,1,16.0,5.333333333333333,3,5.0,6.0,9
Nancy Grace_S13,Nancy Grace,13,1,16.0,5.333333333333333,3,5.0,6.0,10
Elisabetta Canalis_S13,Elisabetta Canalis,13,1,15.0,5.0,3,5.0,5.0,11
Metta World Peace (Ron)_S13,Metta World Peace (Ron),13,1,14.0,4.666666666666667,3,4.0,5.0,12
Ricki Lake_S13,Ricki Lake,13,2,23.0,7.666666666666667,3,7.0,8.0,1
J.R. Martinez_S13,J.R. Martinez,13,2,22.0,7.333333333333333,3,7.0,8.0,2
Kristin Cavallari_S13,Kristin Cavallari,13,2,22.0,7.333333333333333,3,7.0,8.0,3
Chynna Phillips_S13,Chynna Phillips,13,2,21.0,7.0,3,7.0,7.0,4
Rob Kardashian_S13,Rob Kardashian,13,2,21.0,7.0,3,7.0,7.0,5
Nancy Grace_S13,Nancy Grace,13,2,21.0,7.0,3,6.0,8.0,6
Elisabetta Canalis_S13,Elisabetta Canalis,13,2,21.0,7.0,3,7.0,7.0,7
Hope Solo_S13,Hope Solo,13,2,19.0,6.333333333333333,3,6.0,7.0,8
Carson Kressley_S13,Carson Kressley,13,2,18.0,6.0,3,6.0,6.0,9
David Arquette_S13,David Arquette,13,2,18.0,6.0,3,6.0,6.0,10
Chaz Bono_S13,Chaz Bono,13,2,17.0,5.666666666666667,3,5.0,6.0,11
Ricki Lake_S13,Ricki Lake,13,3,27.0,9.0,3,9.0,9.0,1
J.R. Martinez_S13,J.R. Martinez,13,3,26.0,8.666666666666666,3,8.0,9.0,2
Chynna Phillips_S13,Chynna Phillips,13,3,26.0,8.666666666666666,3,8.0,9.0,3
Rob Kardashian_S13,Rob Kardashian,13,3,24.0,8.0,3,8.0,8.0,4
Kristin Cavallari_S13,Kristin Cavallari,13,3,24.0,8.0,3,8.0,8.0,5
Hope Solo_S13,Hope Solo,13,3,24.0,8.0,3,8.0,8.0,6
David Arquette_S13,David Arquette,13,3,24.0,8.0,3,8.0,8.0,7
Carson Kressley_S13,Carson Kressley,13,3,23.0,7.666666666666667,3,7.0,8.0,8
Nancy Grace_S13,Nancy Grace,13,3,21.0,7.0,3,7.0,7.0,9
Chaz Bono_S13,Chaz Bono,13,3,18.0,6.0,3,6.0,6.0,10
Ricki Lake_S13,Ricki Lake,13,4,29.0,9.666666666666666,3,9.0,10.0,1
J.R. Martinez_S13,J.R. Martinez,13,4,26.0,8.666666666666666,3,8.0,9.0,2
Hope Solo_S13,Hope Solo,13,4,24.0,8.0,3,8.0,8.0,3
Rob Kardashian_S13,Rob Kardashian,13,4,24.0,8.0,3,8.0,8.0,4
David Arquette_S13,David Arquette,13,4,23.0,7.666666666666667,3,7.0,8.0,5
Chynna Phillips_S13,Chynna Phillips,13,4,21.0,7.0,3,7.0,7.0,6
Chaz Bono_S13,Chaz Bono,13,4,21.0,7.0,3,7.0,7.0,7
Nancy Grace_S13,Nancy Grace,13,4,21.0,7.0,3,7.0,7.0,8
Carson Kressley_S13,Carson Kressley,13,4,20.0,6.666666666666667,3,6.0,7.0,9
J.R. Martinez_S13,J.R. Martinez,13,5,28.0,9.333333333333334,3,9.0,10.0,1
Rob Kardashian_S13,Rob Kardashian,13,5,25.0,8.333333333333334,3,8.0,9.0,2
David Arquette_S13,David Arquette,13,5,25.0,8.333333333333334,3,8.0,9.0,3
Hope Solo_S13,Hope Solo,13,5,24.0,8.0,3,8.0,8.0,4
Ricki Lake_S13,Ricki Lake,13,5,24.0,8.0,3,8.0,8.0,5
Nancy Grace_S13,Nancy Grace,13,5,22.0,7.333333333333333,3,7.0,8.0,6
Chaz Bono_S13,Chaz Bono,13,5,21.0,7.0,3,7.0,7.0,7
Carson Kressley_S13,Carson Kressley,13,5,19.0,6.333333333333333,3,6.0,7.0,8
J.R. Martinez_S13,J.R. Martinez,13,6,29.0,9.666666666666666,3,9.0,10.0,1
