season,week,contestant_id,judges_score
13,7,Chaz Bono_S13,0.0
13,7,Chynna Phillips_S13,0.0
13,7,David Arquette_S13,23.5
13,7,Elisabetta Canalis_S13,0.0
13,7,Hope Solo_S13,25.0
13,7,J.R. Martinez_S13,24.0
13,7,Kristin Cavallari_S13,0.0
13,7,Metta World Peace (Ron)_S13,0.0
13,7,Nancy Grace_S13,22.0
13,7,Ricki Lake_S13,26.5
13,7,Rob Kardashian_S13,25.5
13,8,Carson Kressley_S13,0.0
13,8,Chaz Bono_S13,0.0
13,8,Chynna Phillips_S13,0.0
13,8,David Arquette_S13,0.0
13,8,Elisabetta Canalis_S13,0.0
13,8,Hope Solo_S13,26.0
13,8,J.R. Martinez_S13,30.0
13,8,Kristin Cavallari_S13,0.0
13,8,Metta World Peace (Ron)_S13,0.0
13,8,Nancy Grace_S13,22.0
13,8,Ricki Lake_S13,26.0
13,8,Rob Kardashian_S13,25.5
13,9,Carson Kressley_S13,0.0
13,9,Chaz Bono_S13,0.0
13,9,Chynna Phillips_S13,0.0
13,9,David Arquette_S13,0.0
13,9,Elisabetta Canalis_S13,0.0
13,9,Hope Solo_S13,24.4998
13,9,J.R. Martinez_S13,28.0
13,9,Kristin Cavallari_S13,0.0
13,9,Metta World Peace (Ron)_S13,0.0
13,9,Nancy Grace_S13,0.0
13,9,Ricki Lake_S13,33.4999
13,9,Rob Kardashian_S13,32.4998
13,10,Carson Kressley_S13,0.0
13,10,Chaz Bono_S13,0.0
13,10,Chynna Phillips_S13,0.0
13,10,David Arquette_S13,0.0
13,10,Elisabetta Canalis_S13,0.0
13,10,Hope Solo_S13,0.0
13,10,J.R. Martinez_S13,28.1665
13,10,Kristin Cavallari_S13,0.0
13,10,Metta World Peace (Ron)_S13,0.0
13,10,Nancy Grace_S13,0.0
13,10,Ricki Lake_S13,27.999899999999997
13,10,Rob Kardashian_S13,28.333199999999998
14,1,Donald Driver_S14,21.0
14,1,Gavin DeGraw_S14,20.0
14,1,Gladys Knight_S14,23.0
14,1,Jack Wagner_S14,23.0
14,1,Jaleel White_S14,26.0
14,1,Katherine Jenkins_S14,26.0
14,1,Maria Menounos_S14,21.0
14,1,Martina Navratilova_S14,20.0
14,1,Melissa Gilbert_S14,20.0
14,1,Roshon Fegan_S14,23.0
14,1,Sherri Sheperd_S14,23.0
14,1,William Levy_S14,24.0
14,2,Donald Driver_S14,24.0
14,2,Gavin DeGraw_S14,21.0
14,2,Gladys Knight_S14,19.0
14,2,Jack Wagner_S14,21.0
14,2,Jaleel White_S14,22.0
14,2,Katherine Jenkins_S14,26.0
14,2,Maria Menounos_S14,25.0
14,2,Martina Navratilova_S14,17.0
14,2,Melissa Gilbert_S14,20.0
14,2,Roshon Fegan_S14,26.0
14,2,Sherri Sheperd_S14,23.0
14,2,William Levy_S14,25.0
14,3,Donald Driver_S14,26.0
14,3,Gavin DeGraw_S14,24.0
14,3,Gladys Knight_S14,24.0
14,3,Jack Wagner_S14,24.0
14,3,Jaleel White_S14,25.0
14,3,Katherine Jenkins_S14,29.0
14,3,Maria Menounos_S14,27.0
14,3,Martina Navratilova_S14,0.0
14,3,Melissa Gilbert_S14,24.0
14,3,Roshon Fegan_S14,25.0
14,3,Sherri Sheperd_S14,24.0
14,3,William Levy_S14,28.0
14,4,Donald Driver_S14,27.0
14,4,Gavin DeGraw_S14,23.0
14,4,Gladys Knight_S14,20.0
14,4,Jack Wagner_S14,0.0
14,4,Jaleel White_S14,22.0
14,4,Katherine Jenkins_S14,24.0
14,4,Maria Menounos_S14,26.0
14,4,Martina Navratilova_S14,0.0
14,4,Melissa Gilbert_S14,22.0
14,4,Roshon Fegan_S14,26.0
14,4,Sherri Sheperd_S14,21.0
14,4,William Levy_S14,22.0
14,5,Donald Driver_S14,27.0
14,5,Gavin DeGraw_S14,19.0
14,5,Gladys Knight_S14,22.0
14,5,Jack Wagner_S14,0.0
14,5,Jaleel White_S14,24.0
14,5,Katherine Jenkins_S14,29.0
14,5,Maria Menounos_S14,27.0
14,5,Martina Navratilova_S14,0.0
14,5,Melissa Gilbert_S14,21.0
14,5,Roshon Fegan_S14,26.0
14,5,Sherri Sheperd_S14,0.0
14,5,William Levy_S14,29.0
14,6,Donald Driver_S14,33.9999
14,6,Gavin DeGraw_S14,0.0
14,6,Gladys Knight_S14,24.0
14,6,Jack Wagner_S14,0.0
14,6,Jaleel White_S14,36.9998
14,6,Katherine Jenkins_S14,38.9999
14,6,Maria Menounos_S14,29.999899999999997
14,6,Martina Navratilova_S14,0.0
14,6,Melissa Gilbert_S14,30.0
14,6,Roshon Fegan_S14,27.9998
14,6,Sherri Sheperd_S14,0.0
14,6,William Levy_S14,36.0
14,7,Donald Driver_S14,26.5
14,7,Gavin DeGraw_S14,0.0
14,7,Gladys Knight_S14,0.0
14,7,Jack Wagner_S14,0.0
14,7,Jaleel White_S14,25.5
14,7,Katherine Jenkins_S14,27.0
14,7,Maria Menounos_S14,28.5
14,7,Martina Navratilova_S14,0.0
14,7,Melissa Gilbert_S14,23.5
14,7,Roshon Fegan_S14,26.0
14,7,Sherri Sheperd_S14,0.0
14,7,William Levy_S14,26.5
14,8,Donald Driver_S14,27.5
14,8,Gavin DeGraw_S14,0.0
14,8,Gladys Knight_S14,0.0
14,8,Jack Wagner_S14,0.0
14,8,Jaleel White_S14,0.0
14,8,Katherine Jenkins_S14,27.5
14,8,Maria Menounos_S14,26.5
14,8,Martina Navratilova_S14,0.0
14,8,Melissa Gilbert_S14,25.5
14,8,Roshon Fegan_S14,28.0
14,8,Sherri Sheperd_S14,0.0
14,8,William Levy_S14,28.5
14,9,Donald Driver_S14,28.5
14,9,Gavin DeGraw_S14,0.0
14,9,Gladys Knight_S14,0.0
14,9,Jack Wagner_S14,0.0
14,9,Jaleel White_S14,0.0
14,9,Katherine Jenkins_S14,28.0
14,9,Maria Menounos_S14,29.5
14,9,Martina Navratilova_S14,0.0
14,9,Melissa Gilbert_S14,0.0
14,9,Roshon Fegan_S14,0.0
14,9,Sherri Sheperd_S14,0.0
14,9,William Levy_S14,29.0
14,10,Donald Driver_S14,29.666600000000003
14,10,Gavin DeGraw_S14,0.0
14,10,Gladys Knight_S14,0.0
14,10,Jack Wagner_S14,0.0
14,10,Jaleel White_S14,0.0
14,10,Katherine Jenkins_S14,30.0
14,10,Maria Menounos_S14,0.0
14,10,Martina Navratilova_S14,0.0
14,10,Melissa Gilbert_S14,0.0
14,10,Roshon Fegan_S14,0.0
14,10,Sherri Sheperd_S14,0.0
14,10,William Levy_S14,29.666600000000003
15,1,Apolo Anton Ohno_S15,22.0
15,1,Bristol Palin_S15,19.5
15,1,Drew Lachey_S15,21.5
15,1,Emmitt Smith_S15,24.5
15,1,Gilles Marini_S15,24.0
15,1,Helio Castroneves_S15,21.5
15,1,Joey Fatone_S15,20.5
15,1,Kelly Monaco_S15,21.5
15,1,Kirstie Alley_S15,19.0
15,1,Melissa Rycroft_S15,21.0
15,1,Pamela Anderson_S15,17.0
15,1,Sabrina Bryan_S15,22.5
15,1,Shawn Johnson_S15,22.0
15,2,Apolo Anton Ohno_S15,24.5
15,2,Bristol Palin_S15,18.0
15,2,Drew Lachey_S15,22.5
15,2,Emmitt Smith_S15,22.5
15,2,Gilles Marini_S15,25.5
15,2,Helio Castroneves_S15,23.0
15,2,Joey Fatone_S15,22.5
15,2,Kelly Monaco_S15,22.0
15,2,Kirstie Alley_S15,21.0
15,2,Melissa Rycroft_S15,23.5
15,2,Pamela Anderson_S15,0.0
15,2,Sabrina Bryan_S15,26.0
15,2,Shawn Johnson_S15,25.0
15,3,Apolo Anton Ohno_S15,25.5
15,3,Bristol Palin_S15,22.5
15,3,Drew Lachey_S15,24.0
15,3,Emmitt Smith_S15,25.0
15,3,Gilles Marini_S15,25.5
15,3,Helio Castroneves_S15,25.5
15,3,Joey Fatone_S15,0.0
15,3,Kelly Monaco_S15,27.0
15,3,Kirstie Alley_S15,24.0
15,3,Melissa Rycroft_S15,27.0
15,3,Pamela Anderson_S15,0.0
15,3,Sabrina Bryan_S15,25.5
15,3,Shawn Johnson_S15,26.5
15,4,Apolo Anton Ohno_S15,34.5
15,4,Bristol Palin_S15,32.0
15,4,Drew Lachey_S15,0.0
15,4,Emmitt Smith_S15,36.0
15,4,Gilles Marini_S15,39.5
15,4,Helio Castroneves_S15,0.0
15,4,Joey Fatone_S15,0.0
15,4,Kelly Monaco_S15,37.5
15,4,Kirstie Alley_S15,30.0
15,4,Melissa Rycroft_S15,37.0
15,4,Pamela Anderson_S15,0.0
15,4,Sabrina Bryan_S15,35.5
15,4,Shawn Johnson_S15,39.5
15,5,Apolo Anton Ohno_S15,28.25
15,5,Bristol Palin_S15,0.0
15,5,Drew Lachey_S15,0.0
15,5,Emmitt Smith_S15,28.0
15,5,Gilles Marini_S15,28.25
15,5,Helio Castroneves_S15,0.0
15,5,Joey Fatone_S15,0.0
15,5,Kelly Monaco_S15,25.75
15,5,Kirstie Alley_S15,26.25
15,5,Melissa Rycroft_S15,28.25
15,5,Pamela Anderson_S15,0.0
15,5,Sabrina Bryan_S15,29.25
15,5,Shawn Johnson_S15,28.25
15,6,Apolo Anton Ohno_S15,30.0
15,6,Bristol Palin_S15,0.0
15,6,Drew Lachey_S15,0.0
15,6,Emmitt Smith_S15,26.5
15,6,Gilles Marini_S15,27.5
15,6,Helio Castroneves_S15,0.0
15,6,Joey Fatone_S15,0.0
15,6,Kelly Monaco_S15,27.0
15,6,Kirstie Alley_S15,27.5
15,6,Melissa Rycroft_S15,29.5
15,6,Pamela Anderson_S15,0.0
15,6,Sabrina Bryan_S15,30.0
15,6,Shawn Johnson_S15,28.0
15,7,Apolo Anton Ohno_S15,33.0
15,7,Bristol Palin_S15,0.0
15,7,Drew Lachey_S15,0.0
15,7,Emmitt Smith_S15,34.4999
15,7,Gilles Marini_S15,33.4998
15,7,Helio Castroneves_S15,0.0
15,7,Joey Fatone_S15,0.0
15,7,Kelly Monaco_S15,36.0
15,7,Kirstie Alley_S15,27.999899999999997
15,7,Melissa Rycroft_S15,38.9999
15,7,Pamela Anderson_S15,0.0
15,7,Sabrina Bryan_S15,0.0
15,7,Shawn Johnson_S15,37.9998
15,8,Apolo Anton Ohno_S15,29.2777
15,8,Bristol Palin_S15,0.0
15,8,Drew Lachey_S15,0.0
15,8,Emmitt Smith_S15,29.0554
15,8,Gilles Marini_S15,29.2777
15,8,Helio Castroneves_S15,0.0
15,8,Joey Fatone_S15,0.0
15,8,Kelly Monaco_S15,28.3333
15,8,Kirstie Alley_S15,25.5
15,8,Melissa Rycroft_S15,30.0
15,8,Pamela Anderson_S15,0.0
15,8,Sabrina Bryan_S15,0.0
15,8,Shawn Johnson_S15,27.8333
15,9,Apolo Anton Ohno_S15,28.610999999999997
15,9,Bristol Palin_S15,0.0
15,9,Drew Lachey_S15,0.0
15,9,Emmitt Smith_S15,27.0
15,9,Gilles Marini_S15,0.0
15,9,Helio Castroneves_S15,0.0
15,9,Joey Fatone_S15,0.0
15,9,Kelly Monaco_S15,27.110999999999997
15,9,Kirstie Alley_S15,0.0
15,9,Melissa Rycroft_S15,28.7777
15,9,Pamela Anderson_S15,0.0
15,9,Sabrina Bryan_S15,0.0
15,9,Shawn Johnson_S15,29.5
15,10,Apolo Anton Ohno_S15,0.0
15,10,Bristol Palin_S15,0.0
15,10,Drew Lachey_S15,0.0
15,10,Emmitt Smith_S15,0.0
15,10,Gilles Marini_S15,0.0
15,10,Helio Castroneves_S15,0.0
15,10,Joey Fatone_S15,0.0
15,10,Kelly Monaco_S15,29.1109
15,10,Kirstie Alley_S15,0.0
15,10,Melissa Rycroft_S15,29.333099999999998
15,10,Pamela Anderson_S15,0.0
15,10,Sabrina Bryan_S15,0.0
15,10,Shawn Johnson_S15,28.9443
16,1,Alexandra Raisman_S16,21.0
16,1,Andy Dick_S16,17.0
16,1,D. L. Hughley_S16,12.0
16,1,Dorothy Hamill_S16,21.0
16,1,Ingo Rademacher_S16,20.0
16,1,Jacoby Jones_S16,20.0
16,1,Kellie Pickler_S16,21.0
16,1,Lisa Vanderpump_S16,18.0
16,1,Sean Lowe_S16,19.0
16,1,Victor Ortiz_S16,18.0
16,1,Wynonna Judd_S16,18.0
16,1,Zendaya_S16,24.0
16,2,Alexandra Raisman_S16,24.0
16,2,Andy Dick_S16,20.0
16,2,D. L. Hughley_S16,16.0
16,2,Dorothy Hamill_S16,15.0
16,2,Ingo Rademacher_S16,20.0
16,2,Jacoby Jones_S16,23.0
16,2,Kellie Pickler_S16,26.0
16,2,Lisa Vanderpump_S16,18.0
16,2,Sean Lowe_S16,20.0
16,2,Victor Ortiz_S16,18.0
16,2,Wynonna Judd_S16,18.0
16,2,Zendaya_S16,26.0
16,3,Alexandra Raisman_S16,23.0
16,3,Andy Dick_S16,18.0
16,3,D. L. Hughley_S16,16.0
16,3,Dorothy Hamill_S16,0.0
16,3,Ingo Rademacher_S16,21.0
16,3,Jacoby Jones_S16,25.9998
16,3,Kellie Pickler_S16,25.0
16,3,Lisa Vanderpump_S16,21.0
16,3,Sean Lowe_S16,21.0
16,3,Victor Ortiz_S16,23.0
16,3,Wynonna Judd_S16,15.0
16,3,Zendaya_S16,25.9998
16,4,Alexandra Raisman_S16,27.0
16,4,Andy Dick_S16,21.0
16,4,D. L. Hughley_S16,21.0
16,4,Dorothy Hamill_S16,0.0
16,4,Ingo Rademacher_S16,23.0
16,4,Jacoby Jones_S16,24.0
16,4,Kellie Pickler_S16,26.0
16,4,Lisa Vanderpump_S16,18.0
16,4,Sean Lowe_S16,20.0
16,4,Victor Ortiz_S16,18.0
16,4,Wynonna Judd_S16,0.0
16,4,Zendaya_S16,26.0
16,5,Alexandra Raisman_S16,25.0
16,5,Andy Dick_S16,18.0
16,5,D. L. Hughley_S16,18.0
16,5,Dorothy Hamill_S16,0.0
16,5,Ingo Rademacher_S16,21.0
16,5,Jacoby Jones_S16,26.0
16,5,Kellie Pickler_S16,27.0
16,5,Lisa Vanderpump_S16,0.0
16,5,Sean Lowe_S16,24.0
16,5,Victor Ortiz_S16,21.0
16,5,Wynonna Judd_S16,0.0
16,5,Zendaya_S16,29.0
16,6,Alexandra Raisman_S16,26.0
16,6,Andy Dick_S16,21.5
16,6,D. L. Hughley_S16,0.0
16,6,Dorothy Hamill_S16,0.0
16,6,Ingo Rademacher_S16,23.0
16,6,Jacoby Jones_S16,22.5
16,6,Kellie Pickler_S16,27.0
16,6,Lisa Vanderpump_S16,0.0
16,6,Sean Lowe_S16,23.0
16,6,Victor Ortiz_S16,20.0
16,6,Wynonna Judd_S16,0.0
16,6,Zendaya_S16,25.5
16,7,Alexandra Raisman_S16,32.0
16,7,Andy Dick_S16,17.0
16,7,D. L. Hughley_S16,0.0
16,7,Dorothy Hamill_S16,0.0
16,7,Ingo Rademacher_S16,25.0
16,7,Jacoby Jones_S16,27.0
16,7,Kellie Pickler_S16,29.0
16,7,Lisa Vanderpump_S16,0.0
16,7,Sean Lowe_S16,24.0
16,7,Victor Ortiz_S16,0.0
16,7,Wynonna Judd_S16,0.0
16,7,Zendaya_S16,30.0
16,8,Alexandra Raisman_S16,28.0
16,8,Andy Dick_S16,0.0
16,8,D. L. Hughley_S16,0.0
16,8,Dorothy Hamill_S16,0.0
16,8,Ingo Rademacher_S16,24.0
16,8,Jacoby Jones_S16,26.0
16,8,Kellie Pickler_S16,27.5
16,8,Lisa Vanderpump_S16,0.0
16,8,Sean Lowe_S16,21.0
16,8,Victor Ortiz_S16,0.0
16,8,Wynonna Judd_S16,0.0
16,8,Zendaya_S16,29.0
16,9,Alexandra Raisman_S16,29.5
16,9,Andy Dick_S16,0.0
16,9,D. L. Hughley_S16,0.0
16,9,Dorothy Hamill_S16,0.0
16,9,Ingo Rademacher_S16,25.5
16,9,Jacoby Jones_S16,29.5
16,9,Kellie Pickler_S16,29.0
16,9,Lisa Vanderpump_S16,0.0
16,9,Sean Lowe_S16,0.0
16,9,Victor Ortiz_S16,0.0
16,9,Wynonna Judd_S16,0.0
16,9,Zendaya_S16,27.5
16,10,Alexandra Raisman_S16,29.0
16,10,Andy Dick_S16,0.0
16,10,D. L. Hughley_S16,0.0
16,10,Dorothy Hamill_S16,0.0
16,10,Ingo Rademacher_S16,0.0
16,10,Jacoby Jones_S16,27.999899999999997
16,10,Kellie Pickler_S16,30.0
16,10,Lisa Vanderpump_S16,0.0
16,10,Sean Lowe_S16,0.0
16,10,Victor Ortiz_S16,0.0
16,10,Wynonna Judd_S16,0.0
16,10,Zendaya_S16,30.0
17,1,Amber Riley_S17,27.0
17,1,Bill Engvall_S17,18.0
17,1,Bill Nye_S17,14.0
17,1,Brant Daugherty_S17,22.0
17,1,Christina Milian_S17,22.0
17,1,Corbin Bleu_S17,24.0
17,1,Elizabeth Berkley Lauren_S17,24.0
17,1,Jack Osbourne_S17,23.0
17,1,Keyshawn Johnson_S17,17.0
17,1,Leah Remini_S17,21.0
17,1,"Nicole ""Snooki"" Polizzi_S17",23.0
17,1,Valerie Harper_S17,21.0
17,2,Amber Riley_S17,24.0
17,2,Bill Engvall_S17,21.0
17,2,Bill Nye_S17,17.0
17,2,Brant Daugherty_S17,23.0
17,2,Christina Milian_S17,25.0
17,2,Corbin Bleu_S17,26.0
17,2,Elizabeth Berkley Lauren_S17,25.0
17,2,Jack Osbourne_S17,24.0
17,2,Keyshawn Johnson_S17,18.0
17,2,Leah Remini_S17,24.0
17,2,"Nicole ""Snooki"" Polizzi_S17",20.0
17,2,Valerie Harper_S17,19.0
17,3,Amber Riley_S17,24.0
17,3,Bill Engvall_S17,24.0
17,3,Bill Nye_S17,16.0
17,3,Brant Daugherty_S17,27.0
17,3,Christina Milian_S17,26.0
17,3,Corbin Bleu_S17,26.0
17,3,Elizabeth Berkley Lauren_S17,25.0
17,3,Jack Osbourne_S17,22.0
17,3,Keyshawn Johnson_S17,0.0
17,3,Leah Remini_S17,24.0
17,3,"Nicole ""Snooki"" Polizzi_S17",25.0
17,3,Valerie Harper_S17,16.0
17,4,Amber Riley_S17,27.0
17,4,Bill Engvall_S17,21.0
17,4,Bill Nye_S17,0.0
17,4,Brant Daugherty_S17,21.0
17,4,Christina Milian_S17,24.0
17,4,Corbin Bleu_S17,27.0
17,4,Elizabeth Berkley Lauren_S17,27.0
17,4,Jack Osbourne_S17,24.0
17,4,Keyshawn Johnson_S17,0.0
17,4,Leah Remini_S17,24.0
17,4,"Nicole ""Snooki"" Polizzi_S17",24.0
17,4,Valerie Harper_S17,18.0
17,5,Amber Riley_S17,26.0
17,5,Bill Engvall_S17,24.0
17,5,Bill Nye_S17,0.0
17,5,Brant Daugherty_S17,27.0
17,5,Christina Milian_S17,28.0
17,5,Corbin Bleu_S17,28.0
17,5,Elizabeth Berkley Lauren_S17,26.0
17,5,Jack Osbourne_S17,27.0
17,5,Keyshawn Johnson_S17,0.0
17,5,Leah Remini_S17,22.0
17,5,"Nicole ""Snooki"" Polizzi_S17",27.0
17,5,Valerie Harper_S17,0.0
17,6,Amber Riley_S17,31.999899999999997
17,6,Bill Engvall_S17,23.9999
17,6,Bill Nye_S17,0.0
17,6,Brant Daugherty_S17,31.0
17,6,Christina Milian_S17,0.0
17,6,Corbin Bleu_S17,26.999899999999997
17,6,Elizabeth Berkley Lauren_S17,31.9998
17,6,Jack Osbourne_S17,26.9998
17,6,Keyshawn Johnson_S17,0.0
17,6,Leah Remini_S17,27.999899999999997
17,6,"Nicole ""Snooki"" Polizzi_S17",30.0
17,6,Valerie Harper_S17,0.0
17,7,Amber Riley_S17,29.5
17,7,Bill Engvall_S17,25.0
17,7,Bill Nye_S17,0.0
17,7,Brant Daugherty_S17,28.5
17,7,Christina Milian_S17,0.0
17,7,Corbin Bleu_S17,29.5
17,7,Elizabeth Berkley Lauren_S17,27.0
17,7,Jack Osbourne_S17,28.5
17,7,Keyshawn Johnson_S17,0.0
17,7,Leah Remini_S17,26.5
17,7,"Nicole ""Snooki"" Polizzi_S17",27.0
17,7,Valerie Harper_S17,0.0
17,8,Amber Riley_S17,28.0
17,8,Bill Engvall_S17,24.0
17,8,Bill Nye_S17,0.0
17,8,Brant Daugherty_S17,27.0
17,8,Christina Milian_S17,0.0
17,8,Corbin Bleu_S17,30.0
17,8,Elizabeth Berkley Lauren_S17,25.0
17,8,Jack Osbourne_S17,30.0
17,8,Keyshawn Johnson_S17,0.0
17,8,Leah Remini_S17,28.0
17,8,"Nicole ""Snooki"" Polizzi_S17",0.0
17,8,Valerie Harper_S17,0.0
17,9,Amber Riley_S17,25.5
17,9,Bill Engvall_S17,21.0
17,9,Bill Nye_S17,0.0
17,9,Brant Daugherty_S17,0.0
17,9,Christina Milian_S17,0.0
17,9,Corbin Bleu_S17,29.0
17,9,Elizabeth Berkley Lauren_S17,28.0
17,9,Jack Osbourne_S17,27.0
17,9,Keyshawn Johnson_S17,0.0
17,9,Leah Remini_S17,27.0
17,9,"Nicole ""Snooki"" Polizzi_S17",0.0
17,9,Valerie Harper_S17,0.0
17,10,Amber Riley_S17,39.5
17,10,Bill Engvall_S17,30.0
17,10,Bill Nye_S17,0.0
17,10,Brant Daugherty_S17,0.0
17,10,Christina Milian_S17,0.0
17,10,Corbin Bleu_S17,37.5
17,10,Elizabeth Berkley Lauren_S17,0.0
17,10,Jack Osbourne_S17,35.5
17,10,Keyshawn Johnson_S17,0.0
17,10,Leah Remini_S17,32.5
17,10,"Nicole ""Snooki"" Polizzi_S17",0.0
17,10,Valerie Harper_S17,0.0
17,11,Amber Riley_S17,31.333199999999998
17,11,Bill Engvall_S17,25.499899999999997
17,11,Bill Nye_S17,0.0
17,11,Brant Daugherty_S17,0.0
17,11,Christina Milian_S17,0.0
17,11,Corbin Bleu_S17,29.6664
17,11,Elizabeth Berkley Lauren_S17,0.0
17,11,Jack Osbourne_S17,27.999899999999997
17,11,Keyshawn Johnson_S17,0.0
17,11,Leah Remini_S17,0.0
17,11,"Nicole ""Snooki"" Polizzi_S17",0.0
17,11,Valerie Harper_S17,0.0
18,1,Amy Purdy_S18,24.0
18,1,Billy Dee Williams_S18,15.0
18,1,Candace Cameron Bure_S18,25.0
18,1,Charlie White_S18,27.0
18,1,Cody Simpson_S18,22.0
18,1,Danica McKellar_S18,24.0
18,1,Diana Nyad_S18,18.0
18,1,Drew Carey_S18,21.0
18,1,James Maslow_S18,21.0
18,1,Meryl Davis_S18,24.0
18,1,NeNe Leakes_S18,21.0
18,1,Sean Avery_S18,20.0
18,2,Amy Purdy_S18,24.0
18,2,Billy Dee Williams_S18,15.0
18,2,Candace Cameron Bure_S18,21.0
18,2,Charlie White_S18,25.0
18,2,Cody Simpson_S18,22.0
18,2,Danica McKellar_S18,24.0
18,2,Diana Nyad_S18,0.0
18,2,Drew Carey_S18,21.0
18,2,James Maslow_S18,25.0
18,2,Meryl Davis_S18,25.0
18,2,NeNe Leakes_S18,21.0
18,2,Sean Avery_S18,21.0
18,3,Amy Purdy_S18,36.0
18,3,Billy Dee Williams_S18,0.0
18,3,Candace Cameron Bure_S18,32.0
18,3,Charlie White_S18,36.0
18,3,Cody Simpson_S18,35.0
18,3,Danica McKellar_S18,36.0
18,3,Diana Nyad_S18,0.0
18,3,Drew Carey_S18,30.0
18,3,James Maslow_S18,36.0
18,3,Meryl Davis_S18,39.0
18,3,NeNe Leakes_S18,31.0
18,3,Sean Avery_S18,0.0
18,4,Amy Purdy_S18,34.0
18,4,Billy Dee Williams_S18,0.0
18,4,Candace Cameron Bure_S18,28.0
18,4,Charlie White_S18,33.0
18,4,Cody Simpson_S18,31.0
18,4,Danica McKellar_S18,32.0
18,4,Diana Nyad_S18,0.0
18,4,Drew Carey_S18,33.0
18,4,James Maslow_S18,35.0
18,4,Meryl Davis_S18,39.0
18,4,NeNe Leakes_S18,32.0
18,4,Sean Avery_S18,0.0
18,5,Amy Purdy_S18,37.0
18,5,Billy Dee Williams_S18,0.0
18,5,Candace Cameron Bure_S18,35.0
18,5,Charlie White_S18,37.0
18,5,Cody Simpson_S18,34.0
18,5,Danica McKellar_S18,39.0
18,5,Diana Nyad_S18,0.0
18,5,Drew Carey_S18,28.0
18,5,James Maslow_S18,40.0
18,5,Meryl Davis_S18,36.0
18,5,NeNe Leakes_S18,36.0
18,5,Sean Avery_S18,0.0
18,6,Amy Purdy_S18,38.0
18,6,Billy Dee Williams_S18,0.0
18,6,Candace Cameron Bure_S18,32.0
18,6,Charlie White_S18,36.0
18,6,Cody Simpson_S18,0.0
18,6,Danica McKellar_S18,36.0
18,6,Diana Nyad_S18,0.0
18,6,Drew Carey_S18,32.0
18,6,James Maslow_S18,35.0
18,6,Meryl Davis_S18,40.0
18,6,NeNe Leakes_S18,33.0
18,6,Sean Avery_S18,0.0
18,7,Amy Purdy_S18,37.5
18,7,Billy Dee Williams_S18,0.0
18,7,Candace Cameron Bure_S18,37.0
18,7,Charlie White_S18,35.5
18,7,Cody Simpson_S18,0.0
18,7,Danica McKellar_S18,36.0
18,7,Diana Nyad_S18,0.0
18,7,Drew Carey_S18,0.0
18,7,James Maslow_S18,35.0
18,7,Meryl Davis_S18,39.0
18,7,NeNe Leakes_S18,33.0
18,7,Sean Avery_S18,0.0
18,8,Amy Purdy_S18,40.0
18,8,Billy Dee Williams_S18,0.0
18,8,Candace Cameron Bure_S18,36.0
18,8,Charlie White_S18,40.0
18,8,Cody Simpson_S18,0.0
18,8,Danica McKellar_S18,38.0
18,8,Diana Nyad_S18,0.0
18,8,Drew Carey_S18,0.0
18,8,James Maslow_S18,36.0
18,8,Meryl Davis_S18,36.0
18,8,NeNe Leakes_S18,0.0
18,8,Sean Avery_S18,0.0
18,9,Amy Purdy_S18,39.0
18,9,Billy Dee Williams_S18,0.0
18,9,Candace Cameron Bure_S18,36.0
18,9,Charlie White_S18,38.0
18,9,Cody Simpson_S18,0.0
18,9,Danica McKellar_S18,0.0
18,9,Diana Nyad_S18,0.0
18,9,Drew Carey_S18,0.0
18,9,James Maslow_S18,38.0
18,9,Meryl Davis_S18,40.0
18,9,NeNe Leakes_S18,0.0
18,9,Sean Avery_S18,0.0
18,10,Amy Purdy_S18,29.666600000000003
18,10,Billy Dee Williams_S18,0.0
18,10,Candace Cameron Bure_S18,25.9998
18,10,Charlie White_S18,0.0
18,10,Cody Simpson_S18,0.0
18,10,Danica McKellar_S18,0.0
18,10,Diana Nyad_S18,0.0
18,10,Drew Carey_S18,0.0
18,10,James Maslow_S18,29.0
18,10,Meryl Davis_S18,30.0
18,10,NeNe Leakes_S18,0.0
18,10,Sean Avery_S18,0.0
19,1,Alfonso Ribeiro_S19,36.0
19,1,Antonio Sabato Jr._S19,25.0
19,1,Bethany Mota_S19,32.0
19,1,Betsey Johnson_S19,20.0
19,1,Janel Parrish_S19,29.0
19,1,Jonathan Bennett_S19,30.0
19,1,Lea Thompson_S19,32.0
19,1,Lolo Jones_S19,22.0
19,1,Michael Waltrip_S19,25.0
19,1,Randy Couture_S19,31.0
19,1,Sadie Robertson_S19,34.0
19,1,Tavis Smiley_S19,29.0
19,1,Tommy Chong_S19,27.0
19,2,Alfonso Ribeiro_S19,32.0
19,2,Antonio Sabato Jr._S19,31.0
19,2,Bethany Mota_S19,33.0
19,2,Betsey Johnson_S19,28.0
19,2,Janel Parrish_S19,34.0
19,2,Jonathan Bennett_S19,30.0
19,2,Lea Thompson_S19,35.0
19,2,Lolo Jones_S19,0.0
19,2,Michael Waltrip_S19,24.0
19,2,Randy Couture_S19,28.0
19,2,Sadie Robertson_S19,31.0
19,2,Tavis Smiley_S19,28.0
19,2,Tommy Chong_S19,28.0
19,3,Alfonso Ribeiro_S19,32.0
19,3,Antonio Sabato Jr._S19,29.0
19,3,Bethany Mota_S19,40.0
19,3,Betsey Johnson_S19,29.0
